PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_ID,X2018_MARCH_12_CORAL_JAA_01_PW,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_01_TOTNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_01_ADJNSAF,X2018_MARCH_12_CORAL_JAA_03_ID,X2018_MARCH_12_CORAL_JAA_03_PW,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_03_TOTNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_03_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_03_ADJNSAF,X2018_MARCH_12_CORAL_JAA_04_ID,X2018_MARCH_12_CORAL_JAA_04_PW,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_04_TOTNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_04_ADJNSAF,X2018_MARCH_12_CORAL_JAA_05_ID,X2018_MARCH_12_CORAL_JAA_05_PW,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_05_TOTNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_05_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_05_ADJNSAF,X2018_MARCH_12_CORAL_JAA_06_ID,X2018_MARCH_12_CORAL_JAA_06_PW,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_06_TOTNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_06_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_06_ADJNSAF,X2018_MARCH_12_CORAL_JAA_07_ID,X2018_MARCH_12_CORAL_JAA_07_PW,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_07_TOTNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_07_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_07_ADJNSAF,X2018_MARCH_12_CORAL_JAA_08_ID,X2018_MARCH_12_CORAL_JAA_08_PW,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_08_TOTNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_08_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_08_ADJNSAF,X2018_MARCH_12_CORAL_JAA_09_ID,X2018_MARCH_12_CORAL_JAA_09_PW,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_09_TOTNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_09_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_09_ADJNSAF,X2018_MARCH_12_CORAL_JAA_10_ID,X2018_MARCH_12_CORAL_JAA_10_PW,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_10_TOTNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_10_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_10_ADJNSAF,X2018_MARCH_12_CORAL_JAA_11_ID,X2018_MARCH_12_CORAL_JAA_11_PW,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_11_TOTNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_11_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_11_ADJNSAF,X2018_MARCH_12_CORAL_JAA_12_ID,X2018_MARCH_12_CORAL_JAA_12_PW,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_12_TOTNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_12_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_12_ADJNSAF,X2018_MARCH_12_CORAL_JAA_13_ID,X2018_MARCH_12_CORAL_JAA_13_PW,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_13_TOTNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_13_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_13_ADJNSAF,X2018_MARCH_12_CORAL_JAA_14_ID,X2018_MARCH_12_CORAL_JAA_14_PW,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_14_TOTNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_14_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_14_ADJNSAF,X2018_MARCH_12_CORAL_JAA_15_ID,X2018_MARCH_12_CORAL_JAA_15_PW,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_15_TOTNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_15_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_15_ADJNSAF,X2018_MARCH_12_CORAL_JAA_16_ID,X2018_MARCH_12_CORAL_JAA_16_PW,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_16_TOTNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_16_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_16_ADJNSAF,X2018_MARCH_12_CORAL_JAA_17_ID,X2018_MARCH_12_CORAL_JAA_17_PW,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_17_TOTNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_17_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_17_ADJNSAF,X2018_MARCH_12_CORAL_JAA_19_ID,X2018_MARCH_12_CORAL_JAA_19_PW,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_19_TOTNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_19_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_19_ADJNSAF,X2018_MARCH_12_CORAL_JAA_20_ID,X2018_MARCH_12_CORAL_JAA_20_PW,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_20_TOTNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_20_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_20_ADJNSAF,X2018_MARCH_12_CORAL_JAA_21_ID,X2018_MARCH_12_CORAL_JAA_21_PW,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_21_TOTNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_21_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_21_ADJNSAF,X2018_MARCH_12_CORAL_JAA_22_ID,X2018_MARCH_12_CORAL_JAA_22_PW,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_22_TOTNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_22_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_22_ADJNSAF
lcl|c235253_g1_i1|m.20757,476,1,lcl c235253_g1_i1 g.20757  ORF lcl c235253_g1_i1 g.20757 lcl c235253_g1_i1 m.20757 type:complete len:476 (+) lcl c235253_g1_i1:2118-3545(+),55,783-a,1,1,1,0.999,1,0.999,34,34,238,238,377-a,1,2,2,2,14.2004,2,15.3666,2,15.3298,375-a,1,7,7,7,38.3564,7,41.434,7,41.6111,363-a,1,7,7,7,44.8147,7,50.7249,7,49.9396,298-a,1,2,2,2,13.9235,2,15.4456,2,15.4474,325-a,1,5,5,6,42.4373,6,46.3429,6,46.4955,312-a,1,2,2,2,12.3153,2,13.6051,2,13.6218,378-a,1,5,5,6,30.9297,6,33.2704,6,33.4464,416-a,1,2,2,2,11.0482,2,12.0952,2,12.1581,365-a,1,2,2,2,11.9627,2,13.8586,2,13.533,291-a,1,2,2,2,14.3433,2,15.8924,2,15.8632,350-a,1,3,3,3,17.2836,3,19.6509,3,19.101,326-a,1,5,5,5,32.8537,5,35.6875,5,36.9338,null,0,0,0,0,0,0,0,0,0,379-a,1,3,3,4,22.1976,4,24.2742,4,24.0826,333-a,1,6,6,6,37.7183,6,41.3623,6,41.9276,395-a,1,11,11,14,80.1878,14,86.8088,14,87.62,361-a,1,6,6,6,35.7453,6,38.9074,6,39.5076,804-a,0.987,1,1,1,6.0417,1,6.5976,1,6.671,235-a,1,3,3,3,29.3477,3,31.6471,3,32.1089,348-a,1,5,5,5,31.1379,5,33.6241,5,34.1587
lcl|c235283_g6_i2|m.20781,262,1,lcl c235283_g6_i2 g.20781  ORF lcl c235283_g6_i2 g.20781 lcl c235283_g6_i2 m.20781 type:complete len:262 (+) lcl c235283_g6_i2:223-1008(+),13,784-a,1,1,1,0.999,1,0.999,5,5,17,17,null,0,0,0,0,0,0,0,0,0,931-a,0.9877,1,1,1,9.9551,1,10.7539,1,10.7998,1163-a,0.5336,1,1,1,11.6313,1,13.1653,1,12.9614,null,0,0,0,0,0,0,0,0,0,326-a,1,2,2,2,25.6999,2,28.0652,2,28.1576,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1106-a,0.9845,1,1,1,10.0362,1,10.9872,1,11.0444,913-a,0.9892,1,1,1,10.8669,1,12.5891,1,12.2933,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,327-a,1,2,2,2,23.8754,2,25.9347,2,26.8404,null,0,0,0,0,0,0,0,0,0,380-a,1,2,2,2,20.1642,2,22.0507,2,21.8766,null,0,0,0,0,0,0,0,0,0,397-a,1,2,2,2,20.8121,2,22.5305,2,22.7411,1018-a,0.9825,1,1,1,10.8236,1,11.7811,1,11.9629,805-a,0.987,1,1,1,10.9766,1,11.9864,1,12.1198,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c235294_g4_i1|m.20789,281,1,lcl c235294_g4_i1 g.20789  ORF lcl c235294_g4_i1 g.20789 lcl c235294_g4_i1 m.20789 type:complete len:281 (+) lcl c235294_g4_i1:743-1585(+),33,785-a,1,1,1,0.999,1,0.999,6,6,42,42,null,0,0,0,0,0,0,0,0,0,1077-a,0.9687,1,1,1,9.282,1,10.0267,1,10.0696,1226-a,0.2503,1,1,1,10.8448,1,12.2751,1,12.085,610-a,0.9998,2,2,2,23.5857,2,26.1641,2,26.1671,1034-a,0.8607,1,1,1,11.9811,1,13.0838,1,13.1268,909-a,0.9563,1,1,1,10.4307,1,11.5232,1,11.5373,null,0,0,0,0,0,0,0,0,0,1367-a,0.4093,1,1,1,9.3576,1,10.2443,1,10.2976,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,973-a,0.9727,1,1,2,19.5184,2,22.1918,2,21.5708,1004-a,0.869,1,1,1,11.1305,1,12.0906,1,12.5128,1031-a,0.8984,1,1,2,23.0076,2,25.2658,2,25.675,1027-a,0.979,1,1,2,18.8008,2,20.5597,2,20.3974,928-a,0.9824,1,1,2,21.2976,2,23.3552,2,23.6744,398-a,1,2,2,2,19.4049,2,21.0071,2,21.2034,1116-a,0.9208,1,1,1,10.0918,1,10.9845,1,11.154,1013-a,0.8399,1,1,1,10.2344,1,11.176,1,11.3003,null,0,0,0,0,0,0,0,0,0,1018-a,0.933,1,1,2,21.0984,2,22.783,2,23.1453
lcl|c235326_g4_i1|m.20819,323,1,lcl c235326_g4_i1 g.20819  ORF lcl c235326_g4_i1 g.20819 lcl c235326_g4_i1 m.20819 type:complete len:323 (+) lcl c235326_g4_i1:111-1079(+),38,786-a,1,1,1,0.999,1,0.999,6,6,61,61,null,0,0,0,0,0,0,0,0,0,376-a,1,5,5,6,48.4502,6,52.3377,6,52.5613,null,0,0,0,0,0,0,0,0,0,299-a,1,3,3,3,30.7783,3,34.143,3,34.1468,831-a,0.9887,1,1,1,10.4232,1,11.3825,1,11.4199,313-a,1,4,4,4,36.2976,4,40.0992,4,40.1484,965-a,0.9859,1,1,1,7.5968,1,8.1717,1,8.2149,832-a,0.9997,2,2,2,16.2816,2,17.8245,2,17.9172,366-a,1,2,2,2,17.6293,2,20.4233,2,19.9434,808-a,0.9904,1,1,1,10.5687,1,11.7102,1,11.6887,737-a,0.9995,2,2,2,16.9804,2,19.3062,2,18.7659,966-a,0.9456,1,1,1,9.6832,1,10.5184,1,10.8857,322-a,1,3,3,3,30.0238,3,32.9707,3,33.5046,381-a,1,2,2,2,16.3561,2,17.8863,2,17.7451,null,0,0,0,0,0,0,0,0,0,981-a,0.9899,1,1,1,8.4408,1,9.1378,1,9.2232,714-a,0.9999,2,2,2,17.5591,2,19.1124,2,19.4072,914-a,0.9731,1,1,1,8.9036,1,9.7228,1,9.8309,null,0,0,0,0,0,0,0,0,0,751-a,0.9995,1,1,1,9.1775,1,9.9103,1,10.0678
lcl|c235389_g5_i2|m.20890,215,1,lcl c235389_g5_i2 g.20890  ORF lcl c235389_g5_i2 g.20890 lcl c235389_g5_i2 m.20890 type:internal len:216 (+) lcl c235389_g5_i2:1-645(+),18,787-a,0.9876,1,1,0.999,1,0.999,2,2,18,18,910-a,0.9872,1,1,1,15.7195,1,17.0104,1,16.9697,1106-a,0.9469,1,1,1,12.1313,1,13.1047,1,13.1607,1092-a,0.8787,1,1,1,14.174,1,16.0432,1,15.7949,926-a,0.8691,1,1,1,15.413,1,17.098,1,17.0999,862-a,0.9876,1,1,1,15.659,1,17.1002,1,17.1565,null,0,0,0,0,0,0,0,0,0,966-a,0.9859,1,1,1,11.4128,1,12.2765,1,12.3414,1350-a,0.4826,1,1,1,12.2301,1,13.3891,1,13.4587,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,907-a,0.9855,1,1,1,12.755,1,14.5021,1,14.0963,867-a,0.9853,1,1,1,14.5473,1,15.8021,1,16.3539,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,974-a,0.9685,1,1,1,13.9177,1,15.2624,1,15.471,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,857-a,0.9874,1,1,1,13.7876,1,14.8885,1,15.1252
lcl|c235399_g7_i4|m.20891,707,1,lcl c235399_g7_i4 g.20891  ORF lcl c235399_g7_i4 g.20891 lcl c235399_g7_i4 m.20891 type:complete len:707 (+) lcl c235399_g7_i4:490-2610(+),58,788-a,1,1,1,0.999,1,0.999,24,24,250,250,378-a,1,5,5,6,28.6819,6,31.0374,6,30.9631,377-a,1,6,6,8,29.5133,8,31.8814,8,32.0176,364-a,1,5,5,6,25.862,6,29.2727,6,28.8195,300-a,1,3,3,5,23.4356,5,25.9976,5,26.0005,327-a,1,4,4,5,23.8097,5,26.001,5,26.0866,314-a,1,4,4,5,20.7287,5,22.8996,5,22.9277,379-a,1,6,6,7,24.2946,7,26.1332,7,26.2714,417-a,1,3,3,4,14.8768,4,16.2866,4,16.3713,367-a,1,3,3,4,16.1082,4,18.6611,4,18.2226,292-a,1,7,7,9,43.4559,9,48.1494,9,48.0609,351-a,1,3,3,5,19.3942,5,22.0505,5,21.4335,328-a,1,3,3,4,17.6955,4,19.2218,4,19.893,323-a,1,2,2,3,13.7167,3,15.063,3,15.3069,382-a,1,6,6,8,29.8898,8,32.6861,8,32.4281,335-a,1,5,5,6,25.3945,6,27.8479,6,28.2285,399-a,1,9,9,12,46.2753,12,50.0962,12,50.5643,362-a,1,7,7,9,36.0992,9,39.2927,9,39.8987,333-a,1,3,3,3,12.2031,3,13.3258,3,13.474,236-a,1,3,3,5,32.9314,5,35.5116,5,36.0298,349-a,1,3,3,5,20.9641,5,22.638,5,22.998
lcl|c235463_g4_i2|m.20952,433,1,lcl c235463_g4_i2 g.20952  ORF lcl c235463_g4_i2 g.20952 lcl c235463_g4_i2 m.20952 type:complete len:433 (+) lcl c235463_g4_i2:458-1756(+),8,789-a,1,1,1,0.999,1,0.999,5,5,14,14,379-a,1,2,2,3,23.4159,3,25.3389,3,25.2782,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,760-a,0.9913,1,1,1,7.8838,1,8.7353,1,8.7193,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,383-a,1,3,3,4,24.402,4,26.6849,4,26.4742,null,0,0,0,0,0,0,0,0,0,400-a,1,2,2,2,12.593,2,13.6328,2,13.7602,1040-a,0.9772,1,1,1,6.5492,1,7.1285,1,7.2385,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c210228_g3_i1|m.2141,313,1,lcl c210228_g3_i1 g.2141  ORF lcl c210228_g3_i1 g.2141 lcl c210228_g3_i1 m.2141 type:5prime_partial len:313 (+) lcl c210228_g3_i1:1-939(+),21,79-a,1,1,1,0.999,1,0.999,8,8,27,27,975-a,0.9809,1,1,1,10.7977,1,11.6845,1,11.6565,37-a,1,2,2,2,16.666,2,18.0033,2,18.0802,null,0,0,0,0,0,0,0,0,0,679-a,0.9873,1,1,1,10.5872,1,11.7446,1,11.7459,null,0,0,0,0,0,0,0,0,0,1009-a,0.7463,1,1,1,9.3643,1,10.3451,1,10.3578,32-a,1,2,2,2,15.679,2,16.8655,2,16.9547,1129-a,0.9795,1,1,1,8.4009,1,9.197,1,9.2448,32-a,1,3,3,3,27.2887,3,31.6136,3,30.8708,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,938-a,0.9747,1,1,1,10.3277,1,11.3414,1,11.525,null,0,0,0,0,0,0,0,0,0,870-a,0.9878,1,1,1,9.5601,1,10.4837,1,10.627,null,0,0,0,0,0,0,0,0,0,35-a,1,2,2,2,18.1201,2,19.723,2,20.0273,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c235481_g2_i1|m.20956,146,1,lcl c235481_g2_i1 g.20956  ORF lcl c235481_g2_i1 g.20956 lcl c235481_g2_i1 m.20956 type:complete len:146 (+) lcl c235481_g2_i1:249-686(+),58,790-a,1,1,1,0.999,1,0.999,20,20,410,410,380-a,1,7,7,11,254.6341,11,275.5456,11,274.8863,378-a,1,7,7,12,214.3754,12,231.5766,12,232.5659,365-a,1,6,6,11,229.5987,11,259.8785,11,255.8551,301-a,1,5,5,7,158.8807,7,176.2495,7,176.2694,328-a,1,7,7,10,230.5954,10,251.8175,10,252.6467,315-a,1,8,8,11,220.8311,11,243.9597,11,244.2589,380-a,1,10,10,13,218.4853,13,235.0199,13,236.2626,418-a,1,8,8,14,252.1414,14,276.0352,14,277.4714,368-a,1,7,7,10,195.0085,10,225.9149,10,220.6062,293-a,1,5,5,6,140.2892,6,155.4411,6,155.1554,352-a,1,8,8,13,244.1804,13,277.6252,13,269.8568,329-a,1,8,8,11,235.6465,11,255.972,11,264.9112,324-a,1,5,5,9,199.2678,9,218.8264,9,222.3697,384-a,1,7,7,10,180.9256,10,197.8518,10,196.2897,336-a,1,6,6,10,204.9531,10,224.7539,10,227.826,401-a,1,5,5,8,149.391,8,161.726,8,163.2373,363-a,1,8,8,11,213.6554,11,232.5563,11,236.1435,334-a,1,11,11,15,295.4662,15,322.6488,15,326.2378,237-a,1,4,4,5,159.469,5,171.9635,5,174.4731,350-a,1,9,9,13,263.9471,13,285.022,13,289.5537
lcl|c235526_g4_i1|m.21004,289,1,lcl c235526_g4_i1 g.21004  ORF lcl c235526_g4_i1 g.21004 lcl c235526_g4_i1 m.21004 type:complete len:289 (+) lcl c235526_g4_i1:85-951(+),5,791-a,0.9887,1,1,0.999,1,0.999,2,2,5,5,945-a,0.9847,1,1,1,11.6944,1,12.6548,1,12.6245,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,832-a,0.9887,1,1,1,11.6495,1,12.7216,1,12.7635,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1012-a,0.9825,1,1,1,9.1402,1,9.9953,1,9.9164,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
