PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_ID,X2018_MARCH_12_CORAL_JAA_04_PW,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_04_TOTNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_04_ADJNSAF,X2018_MARCH_12_CORAL_JAA_05_ID,X2018_MARCH_12_CORAL_JAA_05_PW,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_05_TOTNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_05_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_05_ADJNSAF,X2018_MARCH_12_CORAL_JAA_06_ID,X2018_MARCH_12_CORAL_JAA_06_PW,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_06_TOTNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_06_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_06_ADJNSAF,X2018_MARCH_12_CORAL_JAA_07_ID,X2018_MARCH_12_CORAL_JAA_07_PW,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_07_TOTNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_07_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_07_ADJNSAF,X2018_MARCH_12_CORAL_JAA_12_ID,X2018_MARCH_12_CORAL_JAA_12_PW,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_12_TOTNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_12_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_12_ADJNSAF,X2018_MARCH_12_CORAL_JAA_13_ID,X2018_MARCH_12_CORAL_JAA_13_PW,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_13_TOTNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_13_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_13_ADJNSAF,X2018_MARCH_12_CORAL_JAA_14_ID,X2018_MARCH_12_CORAL_JAA_14_PW,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_14_TOTNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_14_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_14_ADJNSAF,X2018_MARCH_12_CORAL_JAA_20_ID,X2018_MARCH_12_CORAL_JAA_20_PW,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_20_TOTNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_20_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_20_ADJNSAF,X2018_MARCH_12_CORAL_JAA_21_ID,X2018_MARCH_12_CORAL_JAA_21_PW,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_21_TOTNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_21_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_21_ADJNSAF,X2018_MARCH_12_CORAL_JAA_22_ID,X2018_MARCH_12_CORAL_JAA_22_PW,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_22_TOTNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_22_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_22_ADJNSAF,X2018_MARCH_12_CORAL_JAA_23_ID,X2018_MARCH_12_CORAL_JAA_23_PW,X2018_MARCH_12_CORAL_JAA_23_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_23_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_23_TOTNSAF,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_23_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_23_ADJNSAF,X2018_MARCH_12_CORAL_JAA_25_ID,X2018_MARCH_12_CORAL_JAA_25_PW,X2018_MARCH_12_CORAL_JAA_25_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_25_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_25_TOTNSAF,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_25_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_25_ADJNSAF,X2018_MARCH_12_CORAL_JAA_27_ID,X2018_MARCH_12_CORAL_JAA_27_PW,X2018_MARCH_12_CORAL_JAA_27_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_27_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_27_TOTNSAF,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_27_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_27_ADJNSAF,X2018_MARCH_12_CORAL_JAA_29_ID,X2018_MARCH_12_CORAL_JAA_29_PW,X2018_MARCH_12_CORAL_JAA_29_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_29_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_29_TOTNSAF,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_29_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_29_ADJNSAF,X2018_MARCH_22_JPG_CORAL_08_ID,X2018_MARCH_22_JPG_CORAL_08_PW,X2018_MARCH_22_JPG_CORAL_08_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_08_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_08_TOTNSAF,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_08_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_08_ADJNSAF,X2018_MARCH_22_JPG_CORAL_10_ID,X2018_MARCH_22_JPG_CORAL_10_PW,X2018_MARCH_22_JPG_CORAL_10_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_10_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_10_TOTNSAF,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_10_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_10_ADJNSAF,X2018_MARCH_22_JPG_CORAL_14_ID,X2018_MARCH_22_JPG_CORAL_14_PW,X2018_MARCH_22_JPG_CORAL_14_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_14_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_14_TOTNSAF,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_14_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_14_ADJNSAF,X2018_MARCH_22_JPG_CORAL_15_ID,X2018_MARCH_22_JPG_CORAL_15_PW,X2018_MARCH_22_JPG_CORAL_15_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_15_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_15_TOTNSAF,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_15_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_15_ADJNSAF,X2018_MARCH_22_JPG_CORAL_16_ID,X2018_MARCH_22_JPG_CORAL_16_PW,X2018_MARCH_22_JPG_CORAL_16_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_16_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_16_TOTNSAF,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_16_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_16_ADJNSAF,X2018_MARCH_22_JPG_CORAL_18_ID,X2018_MARCH_22_JPG_CORAL_18_PW,X2018_MARCH_22_JPG_CORAL_18_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_18_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_18_TOTNSAF,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_18_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_18_ADJNSAF
lcl|c231364_g6_i1|m.16162,433,1,lcl c231364_g6_i1 g.16162  ORF lcl c231364_g6_i1 g.16162 lcl c231364_g6_i1 m.16162 type:complete len:433 (+) lcl c231364_g6_i1:145-1443(+),41,630-a,1,1,1,0.999,1,0.999,20,20,156,156,293-a,1,4,4,5,35.1894,5,39.8302,5,39.2136,244-a,1,3,3,4,30.6124,4,33.959,4,33.9628,268-a,1,8,8,9,69.9774,9,76.4176,9,76.6692,250-a,1,6,6,6,40.6148,6,44.8685,6,44.9235,276-a,1,9,9,9,57,9,64.8072,9,62.9938,261-a,1,7,7,7,50.5628,7,54.9241,7,56.8422,null,0,0,0,0,0,0,0,0,0,275-a,1,6,6,6,39.8504,6,43.5166,6,44.0007,191-a,1,2,2,2,21.5081,2,23.1932,2,23.5317,281-a,1,7,7,7,47.9222,7,51.7485,7,52.5713,228-a,1,2,2,2,16.3568,2,17.9689,2,18.4855,220-a,1,2,2,2,14.9736,2,16.393,2,16.7568,752-a,0.9855,1,1,1,8.0708,1,8.9382,1,9.33,null,0,0,0,0,0,0,0,0,0,726-a,0.9872,1,1,1,8.3266,1,9.1377,1,9.2783,630-a,0.9903,1,1,1,8.6371,1,9.4618,1,9.6162,191-a,1,3,3,3,28.5428,3,33.5588,3,32.6992,null,0,0,0,0,0,0,0,0,0,777-a,0.9872,1,1,1,8.9478,1,10.6404,1,10.3589,683-a,0.9865,1,1,1,9.5623,1,10.5198,1,10.9188
lcl|c231378_g1_i2|m.16165,1155,1,lcl c231378_g1_i2 g.16165  ORF lcl c231378_g1_i2 g.16165 lcl c231378_g1_i2 m.16165 type:complete len:1155 (+) lcl c231378_g1_i2:160-3624(+),9,631-a,1,1,1,0.999,1,0.999,5,5,12,12,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,771-a,0.9815,1,1,1,3.0257,1,3.3509,1,3.4977,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,591-a,0.9895,1,1,1,3.7057,1,4.4528,1,4.3134,622-a,0.9949,1,1,1,3.3545,1,3.989,1,3.8835,null,0,0,0,0,0,0,0,0,0
lcl|c231445_g1_i1|m.16259,328,1,lcl c231445_g1_i1 g.16259  ORF lcl c231445_g1_i1 g.16259 lcl c231445_g1_i1 m.16259 type:3prime_partial len:329 (+) lcl c231445_g1_i1:205-1188(+),17,632-a,0.9936,1,1,0.999,1,0.999,5,5,21,21,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,741-a,0.9851,1,1,1,9.8835,1,10.8204,1,11.0605,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,648-a,0.9908,1,1,3,32.9762,3,36.1887,3,36.7454,null,0,0,0,0,0,0,0,0,0,590-a,0.9915,1,1,1,12.56,1,14.7672,1,14.389,null,0,0,0,0,0,0,0,0,0,856-a,0.9459,1,1,1,11.8122,1,14.0467,1,13.675,null,0,0,0,0,0,0,0,0,0
lcl|c231460_g1_i4|m.16283,127,1,lcl c231460_g1_i4 g.16283  ORF lcl c231460_g1_i4 g.16283 lcl c231460_g1_i4 m.16283 type:complete len:127 (+) lcl c231460_g1_i4:1209-1589(+),16,633-a,1,1,1,0.999,1,0.999,4,4,28,28,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,277-a,1,2,2,3,64.7795,3,73.6522,3,71.5913,262-a,1,2,2,2,49.2547,2,53.5031,2,55.3716,null,0,0,0,0,0,0,0,0,0,958-a,0.9499,1,1,1,22.6447,1,24.7279,1,25.003,null,0,0,0,0,0,0,0,0,0,1011-a,0.9398,1,1,1,23.3412,1,25.2049,1,25.6056,null,0,0,0,0,0,0,0,0,0,880-a,0.7914,1,1,1,25.5259,1,27.9456,1,28.5656,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,562-a,0.999,2,2,2,56.7779,2,62.3091,2,63.2677,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c231462_g1_i10|m.16284,425,1,lcl c231462_g1_i10 g.16284  ORF lcl c231462_g1_i10 g.16284 lcl c231462_g1_i10 m.16284 type:complete len:425 (+) lcl c231462_g1_i10:906-2180(+),30,634-a,1,1,1,0.999,1,0.999,4,4,41,41,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1539-a,0,1,1,1,7.9216,1,8.6507,1,8.6792,1596-a,0,1,1,1,6.8965,1,7.6188,1,7.6282,null,0,0,0,0,0,0,0,0,0,997-a,0.8908,1,1,1,7.3592,1,7.994,1,8.2732,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,681-a,0.9913,1,1,2,16.6647,2,18.3072,2,18.8335,null,0,0,0,0,0,0,0,0,0,641-a,0.9919,1,1,1,8.2228,1,9.1064,1,9.5056,689-a,0.9894,1,1,1,8.0198,1,8.8531,1,9.0722,649-a,0.9908,1,1,1,8.4833,1,9.3097,1,9.4529,839-a,0.8479,1,1,1,8.7997,1,9.6399,1,9.7972,915-a,0.4468,1,1,1,9.6933,1,11.3968,1,11.1049,505-a,0.9953,1,1,1,10.0709,1,12.1012,1,11.7224,223-a,1,3,3,3,27.3487,3,32.5222,3,31.6617,590-a,0.9915,1,1,1,9.7423,1,10.7178,1,11.1244
lcl|c231577_g2_i2|m.16429,176,1,lcl c231577_g2_i2 g.16429  ORF lcl c231577_g2_i2 g.16429 lcl c231577_g2_i2 m.16429 type:internal len:177 (+) lcl c231577_g2_i2:3-530(+),19,635-a,1,1,1,0.999,1,0.999,9,9,31,31,297-a,1,2,2,2,34.6296,2,39.1966,2,38.5897,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,197-a,1,2,2,2,39.7122,2,43.98,2,45.9078,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,193-a,1,4,4,4,84.997,4,93.1128,4,94.6322,482-a,0.9999,2,2,2,46.8144,2,55.0415,2,53.6316,175-a,1,3,3,3,72.9567,3,87.6649,3,84.9209,null,0,0,0,0,0,0,0,0,0,486-a,0.9999,2,2,2,47.0509,2,51.762,2,53.7257
lcl|c231579_g2_i1|m.16430,130,1,lcl c231579_g2_i1 g.16430  ORF lcl c231579_g2_i1 g.16430 lcl c231579_g2_i1 m.16430 type:complete len:130 (+) lcl c231579_g2_i1:2-391(+),6,636-a,1,1,1,0.9989,1,0.9989,4,4,7,7,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,900-a,0.6969,1,1,1,24.9368,1,27.3007,1,27.9064,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1626-a,0,1,1,1,28.7682,1,31.5151,1,32.0294,759-a,0.9507,1,1,1,31.6898,1,37.2589,1,36.3044,null,0,0,0,0,0,0,0,0,0,836-a,0.9601,1,1,1,29.8031,1,35.4409,1,34.5031,null,0,0,0,0,0,0,0,0,0
lcl|c231615_g6_i2|m.16452,127,1,lcl c231615_g6_i2 g.16452  ORF lcl c231615_g6_i2 g.16452 lcl c231615_g6_i2 m.16452 type:complete len:127 (+) lcl c231615_g6_i2:44-424(+),6,637-a,1,1,1,0.999,1,0.999,6,6,8,8,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,858-a,0.8805,1,1,1,25.5259,1,27.9456,1,28.5656,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c231621_g3_i3|m.16453,264,1,lcl c231621_g3_i3 g.16453  ORF lcl c231621_g3_i3 g.16453 lcl c231621_g3_i3 m.16453 type:5prime_partial len:264 (+) lcl c231621_g3_i3:2-793(+),23,638-a,1,1,1,0.999,1,0.999,11,11,41,41,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,903-a,0.9843,1,1,1,12.7526,1,13.9263,1,13.9721,null,0,0,0,0,0,0,0,0,0,280-a,1,2,2,2,20.7753,2,23.6208,2,22.9598,null,0,0,0,0,0,0,0,0,0,709-a,0.998,1,1,1,12.2446,1,13.4464,1,13.6641,949-a,0.9595,1,1,1,10.8935,1,11.8956,1,12.028,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,230-a,1,2,2,2,26.8276,2,29.4718,2,30.3191,831-a,0.9346,1,1,1,12.2795,1,13.4435,1,13.7418,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,651-a,0.9908,1,1,1,13.6568,1,14.9872,1,15.2178,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,576-a,0.9998,2,2,2,29.3516,2,34.9039,2,33.9803,null,0,0,0,0,0,0,0,0,0
lcl|c231694_g3_i2|m.16524,191,1,lcl c231694_g3_i2 g.16524  ORF lcl c231694_g3_i2 g.16524 lcl c231694_g3_i2 m.16524 type:complete len:191 (+) lcl c231694_g3_i2:302-874(+),33,639-a,1,1,1,0.999,1,0.999,8,8,40,40,1149-a,0.602,1,1,1,15.955,1,18.0591,1,17.7796,null,0,0,0,0,0,0,0,0,0,819-a,0.9887,1,1,1,17.6267,1,19.2489,1,19.3123,924-a,0.9436,1,1,1,15.3457,1,16.9529,1,16.9737,770-a,0.9954,2,2,2,28.7155,2,32.6486,2,31.7351,264-a,1,2,2,2,32.7505,2,35.5753,2,36.8177,null,0,0,0,0,0,0,0,0,0,1139-a,0.244,1,1,1,15.0569,1,16.4421,1,16.625,752-a,0.9216,1,1,1,24.3796,1,26.2897,1,26.6734,1583-a,0,1,1,1,15.52,1,16.7593,1,17.0257,null,0,0,0,0,0,0,0,0,0,224-a,1,2,2,2,33.9454,2,37.1632,2,37.9878,198-a,1,2,2,2,36.5934,2,40.5261,2,42.3025,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,794-a,0.9063,1,1,1,21.569,1,25.3595,1,24.7098,927-a,0.2815,1,1,1,22.409,1,26.9267,1,26.0839,null,0,0,0,0,0,0,0,0,0,982-a,0.2055,1,1,1,21.6779,1,23.8484,1,24.7532
lcl|c209114_g1_i1|m.1902,450,1,lcl c209114_g1_i1 g.1902  ORF lcl c209114_g1_i1 g.1902 lcl c209114_g1_i1 m.1902 type:5prime_partial len:450 (+) lcl c209114_g1_i1:3-1352(+),19,64-a,1,1,1,0.9989,1,0.9989,6,6,22,22,null,0,0,0,0,0,0,0,0,0,857-a,0.9521,1,1,1,7.364,1,8.169,1,8.1699,20-a,1,2,2,2,14.9631,2,16.3402,2,16.394,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,855-a,0.9561,1,1,1,7.8694,1,8.6451,1,8.8936,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,727-a,0.9707,1,1,1,9.1548,1,10.7637,1,10.488,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c231732_g6_i1|m.16569,347,1,lcl c231732_g6_i1 g.16569  ORF lcl c231732_g6_i1 g.16569 lcl c231732_g6_i1 m.16569 type:complete len:347 (+) lcl c231732_g6_i1:268-1308(+),12,640-a,0.9993,1,1,0.999,1,0.999,4,4,14,14,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1029-a,0.3399,1,1,1,10.2053,1,11.2112,1,11.5335,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,966-a,0.3977,1,1,1,10.3902,1,11.4024,1,11.5778,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
