PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_ID,X2018_MARCH_12_CORAL_JAA_01_PW,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_01_TOTNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_01_ADJNSAF,X2018_MARCH_12_CORAL_JAA_03_ID,X2018_MARCH_12_CORAL_JAA_03_PW,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_03_TOTNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_03_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_03_ADJNSAF,X2018_MARCH_12_CORAL_JAA_08_ID,X2018_MARCH_12_CORAL_JAA_08_PW,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_08_TOTNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_08_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_08_ADJNSAF,X2018_MARCH_12_CORAL_JAA_09_ID,X2018_MARCH_12_CORAL_JAA_09_PW,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_09_TOTNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_09_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_09_ADJNSAF,X2018_MARCH_12_CORAL_JAA_10_ID,X2018_MARCH_12_CORAL_JAA_10_PW,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_10_TOTNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_10_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_10_ADJNSAF,X2018_MARCH_12_CORAL_JAA_11_ID,X2018_MARCH_12_CORAL_JAA_11_PW,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_11_TOTNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_11_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_11_ADJNSAF,X2018_MARCH_12_CORAL_JAA_15_ID,X2018_MARCH_12_CORAL_JAA_15_PW,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_15_TOTNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_15_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_15_ADJNSAF,X2018_MARCH_12_CORAL_JAA_16_ID,X2018_MARCH_12_CORAL_JAA_16_PW,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_16_TOTNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_16_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_16_ADJNSAF,X2018_MARCH_12_CORAL_JAA_17_ID,X2018_MARCH_12_CORAL_JAA_17_PW,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_17_TOTNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_17_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_17_ADJNSAF,X2018_MARCH_12_CORAL_JAA_19_ID,X2018_MARCH_12_CORAL_JAA_19_PW,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_19_TOTNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_19_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_19_ADJNSAF,X2018_MARCH_12_CORAL_JAA_24_ID,X2018_MARCH_12_CORAL_JAA_24_PW,X2018_MARCH_12_CORAL_JAA_24_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_24_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_24_TOTNSAF,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_24_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_24_ADJNSAF,X2018_MARCH_12_CORAL_JAA_26_ID,X2018_MARCH_12_CORAL_JAA_26_PW,X2018_MARCH_12_CORAL_JAA_26_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_26_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_26_TOTNSAF,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_26_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_26_ADJNSAF,X2018_MARCH_12_CORAL_JAA_30_ID,X2018_MARCH_12_CORAL_JAA_30_PW,X2018_MARCH_12_CORAL_JAA_30_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_30_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_30_TOTNSAF,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_30_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_30_ADJNSAF,X2018_MARCH_12_CORAL_JAA_31_ID,X2018_MARCH_12_CORAL_JAA_31_PW,X2018_MARCH_12_CORAL_JAA_31_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_31_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_31_TOTNSAF,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_31_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_31_ADJNSAF,X2018_MARCH_22_JPG_CORAL_05_ID,X2018_MARCH_22_JPG_CORAL_05_PW,X2018_MARCH_22_JPG_CORAL_05_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_05_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_05_TOTNSAF,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_05_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_05_ADJNSAF,X2018_MARCH_22_JPG_CORAL_06_ID,X2018_MARCH_22_JPG_CORAL_06_PW,X2018_MARCH_22_JPG_CORAL_06_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_06_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_06_TOTNSAF,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_06_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_06_ADJNSAF,X2018_MARCH_22_JPG_CORAL_07_ID,X2018_MARCH_22_JPG_CORAL_07_PW,X2018_MARCH_22_JPG_CORAL_07_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_07_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_07_TOTNSAF,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_07_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_07_ADJNSAF,X2018_MARCH_22_JPG_CORAL_09_ID,X2018_MARCH_22_JPG_CORAL_09_PW,X2018_MARCH_22_JPG_CORAL_09_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_09_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_09_TOTNSAF,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_09_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_09_ADJNSAF,X2018_MARCH_22_JPG_CORAL_17_ID,X2018_MARCH_22_JPG_CORAL_17_PW,X2018_MARCH_22_JPG_CORAL_17_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_17_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_17_TOTNSAF,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_17_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_17_ADJNSAF,X2018_MARCH_22_JPG_CORAL_19_ID,X2018_MARCH_22_JPG_CORAL_19_PW,X2018_MARCH_22_JPG_CORAL_19_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_19_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_19_TOTNSAF,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_19_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_19_ADJNSAF
lcl|c227794_g1_i1|m.12770,442,1,lcl c227794_g1_i1 g.12770  ORF lcl c227794_g1_i1 g.12770 lcl c227794_g1_i1 m.12770 type:5prime_partial len:442 (+) lcl c227794_g1_i1:3-1328(+),51,524-a,1,1,1,0.999,1,0.999,13,12,125,93,255-a,1,2,2,2,15.2927,2,16.5486,2,16.509,591-b,0.9597,2,1,2,11.802,1,6.3745,2,12.8034,1055-a,0.9763,2,1,2,11.103,1,5.9716,1,6.0032,662-a,1,4,3,5,29.7452,4,26.0512,5,32.7334,600-a,1,5,4,7,45.0902,5,37.3117,7,51.009,482-a,1,4,3,5,38.6166,4,34.2299,5,42.7087,603-a,1,4,3,4,23.9051,3,19.6061,4,25.9351,540-a,1,3,2,3,20.3098,2,14.848,3,22.5764,266-a,1,3,2,4,24.6732,2,13.3552,3,20.22,579-a,1,4,3,4,25.6633,3,20.9502,4,28.3644,182-a,1,3,3,3,22.7398,3,27.3206,3,26.4612,226-a,1,3,2,3,19.155,2,14.0206,3,21.5514,436-a,1,3,3,3,21.7508,3,23.7372,3,24.1171,526-a,0.9999,2,2,2,17.3682,2,20.5613,2,20.0712,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,451-a,1,2,2,2,16.0174,2,17.7334,2,17.9296,426-a,1,3,3,3,25.8562,3,28.596,3,29.3117,526-a,1,4,4,4,31.3549,4,36.3647,4,35.6494,926-a,0.7686,2,2,2,15.4133,2,16.7807,2,17.1395
lcl|c227804_g2_i3|m.12774,308,1,lcl c227804_g2_i3 g.12774  ORF lcl c227804_g2_i3 g.12774 lcl c227804_g2_i3 m.12774 type:complete len:308 (+) lcl c227804_g2_i3:320-1243(+),10,525-a,1,1,1,0.9989,1,0.9989,3,3,15,15,256-a,1,2,2,2,21.946,2,23.7483,2,23.6915,null,0,0,0,0,0,0,0,0,0,1034-a,0.9817,1,1,1,7.9667,1,8.5697,1,8.615,275-a,1,2,2,2,17.0745,2,18.6926,2,18.7898,1124-a,0.941,1,1,1,9.2439,1,10.709,1,10.4573,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1101-a,0.9373,1,1,1,9.2071,1,10.0216,1,10.1762,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c227847_g4_i2|m.12829,308,1,lcl c227847_g4_i2 g.12829  ORF lcl c227847_g4_i2 g.12829 lcl c227847_g4_i2 m.12829 type:complete len:308 (+) lcl c227847_g4_i2:72-995(+),17,526-a,1,1,1,0.9986,1,0.9986,6,5,23,19,740-a,0.9998,2,2,2,21.946,2,23.7483,2,23.6915,null,0,0,0,0,0,0,0,0,0,1256-a,0.3059,1,1,1,7.9667,1,8.5697,1,8.615,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1178-a,0.247,1,1,1,11.0835,1,12.2805,1,12.2579,247-a,1,3,3,3,25.729,3,28.1361,3,27.9139,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,764-a,0.9985,2,2,2,18.4142,2,20.0432,2,20.3524,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,759-a,0.9615,1,1,1,10.4046,1,11.3548,1,11.5366,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,950-a,0.663,1,1,1,11.0596,1,12.0407,1,12.2981
lcl|c227850_g3_i1|m.12830,170,1,lcl c227850_g3_i1 g.12830  ORF lcl c227850_g3_i1 g.12830 lcl c227850_g3_i1 m.12830 type:complete len:170 (+) lcl c227850_g3_i1:180-689(+),2,527-a,1,1,1,0.999,1,0.999,2,2,3,3,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,948-a,0.9896,1,1,1,15.4675,1,16.9333,1,17.0214,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,187-a,1,2,2,2,46.6562,2,51.4208,2,52.5546,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c227852_g1_i7|m.12835,188,1,lcl c227852_g1_i7 g.12835  ORF lcl c227852_g1_i7 g.12835 lcl c227852_g1_i7 m.12835 type:complete len:188 (+) lcl c227852_g1_i7:67-630(+),15,528-a,1,1,1,0.999,1,0.999,3,3,17,17,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,871-a,0.9892,1,1,1,15.1443,1,17.5445,1,17.1322,1061-a,0.6859,1,1,1,18.158,1,20.1192,1,20.0822,null,0,0,0,0,0,0,0,0,0,816-a,0.9889,1,1,1,15.9166,1,17.4543,1,17.6929,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,663-a,0.9911,1,1,1,17.8209,1,21.4108,1,20.7373,792-a,0.9882,1,1,1,15.0116,1,16.4817,1,16.8896,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c227928_g3_i2|m.12899,143,1,lcl c227928_g3_i2 g.12899  ORF lcl c227928_g3_i2 g.12899 lcl c227928_g3_i2 m.12899 type:3prime_partial len:144 (+) lcl c227928_g3_i2:2805-3233(+),24,529-a,1,1,1,0.9989,1,0.9989,3,3,27,27,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,787-a,0.9999,2,2,2,34.3183,2,36.9154,2,37.1106,1074-a,0.9876,1,1,1,18.3879,1,20.1304,1,20.2352,989-a,0.987,1,1,1,19.91,1,23.0654,1,22.5234,876-a,0.9836,1,1,1,23.8721,1,26.4504,1,26.4017,963-a,0.9871,1,1,1,18.4721,1,20.2002,1,20.0408,994-a,0.9549,1,1,2,41.8506,2,45.8938,2,46.5211,1055-a,0.9889,1,1,1,19.0656,1,20.6399,1,20.8327,986-a,0.9858,1,1,1,19.8307,1,21.585,1,21.918,183-a,1,2,2,2,46.8578,2,56.297,2,54.5261,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c207931_g1_i1|m.1711,129,1,lcl c207931_g1_i1 g.1711  ORF lcl c207931_g1_i1 g.1711 lcl c207931_g1_i1 m.1711 type:5prime_partial len:129 (+) lcl c207931_g1_i1:2-388(+),10,53-a,0.9768,1,1,0.9982,1,0.9982,3,3,10,10,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1103-a,0.6638,1,1,1,21.8773,1,24.0198,1,24.6143,847-a,0.8418,1,1,1,24.842,1,27.1107,1,27.5446,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,965-a,0.3044,1,1,1,30.7425,1,33.8819,1,34.629,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,978-a,0.5507,1,1,1,26.4058,1,28.7483,1,29.363
lcl|c227969_g2_i1|m.12933,185,1,lcl c227969_g2_i1 g.12933  ORF lcl c227969_g2_i1 g.12933 lcl c227969_g2_i1 m.12933 type:complete len:185 (+) lcl c227969_g2_i1:256-810(+),11,530-a,1,1,1,0.999,1,0.999,3,3,13,13,978-a,0.9809,1,1,1,18.2686,1,19.7689,1,19.7216,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1126-a,0.9805,1,1,1,14.2134,1,15.5603,1,15.6412,1118-a,0.9469,1,1,1,15.3899,1,17.829,1,17.41,null,0,0,0,0,0,0,0,0,0,248-a,1,2,2,2,28.5569,2,31.2285,2,30.9819,818-a,0.9889,1,1,1,16.1747,1,17.7373,1,17.9798,1586-a,0,1,1,1,14.7372,1,15.954,1,16.1031,null,0,0,0,0,0,0,0,0,0,904-a,0.8351,1,1,1,18.1099,1,21.758,1,21.0736,902-a,0.9836,1,1,1,15.255,1,16.749,1,17.1635,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c227969_g5_i2|m.12934,168,1,lcl c227969_g5_i2 g.12934  ORF lcl c227969_g5_i2 g.12934 lcl c227969_g5_i2 m.12934 type:complete len:168 (+) lcl c227969_g5_i2:205-708(+),58,531-a,1,1,1,0.999,1,0.999,39,39,624,624,258-a,1,12,12,14,281.6407,14,304.7702,14,304.0409,247-a,1,12,12,14,217.3528,14,234.7929,14,235.796,255-a,1,13,13,18,262.9026,18,282.7986,18,284.294,276-a,1,11,11,13,203.4712,13,222.7529,13,223.9119,247-a,1,10,10,13,220.3132,13,255.23,13,249.2325,191-a,1,7,7,10,203.1967,10,225.1429,10,224.729,249-a,1,18,18,23,361.6357,23,395.468,23,392.3457,216-a,1,11,11,14,249.3596,14,273.4506,14,277.1883,267-a,1,6,6,7,113.5994,7,122.9791,7,124.1283,245-a,1,9,9,12,202.5564,12,220.4755,12,223.8763,185-a,1,4,4,8,159.5398,8,191.6778,8,185.6483,228-a,1,9,9,11,184.7852,11,202.8817,11,207.9028,175-a,1,8,8,10,190.7512,10,208.1717,10,211.5035,166-a,1,7,7,10,228.4751,10,270.4795,10,264.0313,148-a,1,7,7,9,206.13,9,225.929,9,238.2668,189-a,1,7,7,9,212.4525,9,234.1483,9,239.311,187-a,1,9,9,10,210.7054,10,233.2788,10,235.8594,184-a,1,6,6,7,158.7282,7,175.5474,7,179.941,209-a,1,8,8,10,206.2334,10,239.1843,10,234.48,167-a,1,6,6,8,162.207,8,176.5969,8,180.3724
lcl|c228038_g3_i1|m.12994,151,1,lcl c228038_g3_i1 g.12994  ORF lcl c228038_g3_i1 g.12994 lcl c228038_g3_i1 m.12994 type:complete len:151 (+) lcl c228038_g3_i1:68-520(+),32,532-a,1,1,1,0.999,1,0.999,8,8,67,67,259-a,1,4,4,6,134.2923,6,145.3209,6,144.9731,248-a,1,2,2,2,34.5461,2,37.3181,2,37.4775,null,0,0,0,0,0,0,0,0,0,951-a,0.9896,1,1,1,17.4137,1,19.0639,1,19.1631,249-a,1,2,2,2,37.7103,2,43.6868,2,42.6603,null,0,0,0,0,0,0,0,0,0,874-a,0.9882,1,1,2,34.9869,2,38.2601,2,37.958,819-a,0.9889,1,1,1,19.8167,1,21.7312,1,22.0282,269-a,1,2,2,2,36.1111,2,39.0927,2,39.458,247-a,1,4,4,4,75.1203,4,81.7657,4,83.027,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,190-a,1,6,6,6,157.5807,6,173.6729,6,177.5022,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,765-a,0.9924,1,1,1,22.9452,1,26.6112,1,26.0878,null,0,0,0,0,0,0,0,0,0
lcl|c228056_g1_i4|m.13006,230,1,lcl c228056_g1_i4 g.13006  ORF lcl c228056_g1_i4 g.13006 lcl c228056_g1_i4 m.13006 type:complete len:230 (+) lcl c228056_g1_i4:281-970(+),48,533-a,1,1,1,0.999,0.5,0.9989,4,2,117,38,593-a,1,3,3,4,58.7772,4,63.6042,4,63.452,902-a,0.9877,1,1,2,22.6803,2,24.5001,1,12.3024,629-a,1,2,2,5,53.3426,5,57.3794,5,57.6828,952-a,0.9896,1,1,2,22.865,2,25.0318,1,12.581,605-a,1,3,3,3,37.1364,3,43.022,3,42.0111,486-a,1,2,2,3,44.5266,3,49.3357,3,49.245,806-a,0.9946,2,1,4,45.9394,1,12.5593,3,37.3804,546-a,1,2,2,2,26.0201,2,28.534,2,28.924,660-a,1,2,2,2,23.7077,2,25.6652,2,25.905,865-a,0.989,1,1,1,12.3295,1,13.4202,1,13.6273,436-a,1,2,2,2,29.1334,2,35.002,2,33.901,562-a,1,3,3,4,49.0813,4,53.8879,4,55.2216,null,0,0,0,0,0,0,0,0,0,648-a,0.9916,1,1,1,16.6886,1,19.7568,1,19.2858,null,0,0,0,0,0,0,0,0,0,456-a,1,2,2,2,34.485,2,38.0067,2,38.8447,660-a,0.9902,1,1,1,15.3907,1,17.0395,1,17.228,null,0,0,0,0,0,0,0,0,0,211-a,1,2,2,3,45.192,3,52.4126,2,34.2545,667-a,0.9903,1,1,1,14.8102,1,16.1241,1,16.4688
