PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_23_ID,X2018_MARCH_12_CORAL_JAA_23_PW,X2018_MARCH_12_CORAL_JAA_23_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_23_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_23_TOTNSAF,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_23_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_23_ADJNSAF,X2018_MARCH_12_CORAL_JAA_24_ID,X2018_MARCH_12_CORAL_JAA_24_PW,X2018_MARCH_12_CORAL_JAA_24_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_24_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_24_TOTNSAF,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_24_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_24_ADJNSAF,X2018_MARCH_12_CORAL_JAA_25_ID,X2018_MARCH_12_CORAL_JAA_25_PW,X2018_MARCH_12_CORAL_JAA_25_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_25_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_25_TOTNSAF,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_25_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_25_ADJNSAF,X2018_MARCH_12_CORAL_JAA_26_ID,X2018_MARCH_12_CORAL_JAA_26_PW,X2018_MARCH_12_CORAL_JAA_26_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_26_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_26_TOTNSAF,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_26_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_26_ADJNSAF,X2018_MARCH_12_CORAL_JAA_27_ID,X2018_MARCH_12_CORAL_JAA_27_PW,X2018_MARCH_12_CORAL_JAA_27_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_27_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_27_TOTNSAF,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_27_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_27_ADJNSAF,X2018_MARCH_12_CORAL_JAA_29_ID,X2018_MARCH_12_CORAL_JAA_29_PW,X2018_MARCH_12_CORAL_JAA_29_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_29_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_29_TOTNSAF,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_29_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_29_ADJNSAF,X2018_MARCH_12_CORAL_JAA_30_ID,X2018_MARCH_12_CORAL_JAA_30_PW,X2018_MARCH_12_CORAL_JAA_30_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_30_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_30_TOTNSAF,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_30_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_30_ADJNSAF,X2018_MARCH_12_CORAL_JAA_31_ID,X2018_MARCH_12_CORAL_JAA_31_PW,X2018_MARCH_12_CORAL_JAA_31_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_31_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_31_TOTNSAF,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_31_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_31_ADJNSAF,X2018_MARCH_22_JPG_CORAL_05_ID,X2018_MARCH_22_JPG_CORAL_05_PW,X2018_MARCH_22_JPG_CORAL_05_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_05_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_05_TOTNSAF,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_05_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_05_ADJNSAF,X2018_MARCH_22_JPG_CORAL_06_ID,X2018_MARCH_22_JPG_CORAL_06_PW,X2018_MARCH_22_JPG_CORAL_06_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_06_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_06_TOTNSAF,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_06_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_06_ADJNSAF,X2018_MARCH_22_JPG_CORAL_07_ID,X2018_MARCH_22_JPG_CORAL_07_PW,X2018_MARCH_22_JPG_CORAL_07_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_07_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_07_TOTNSAF,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_07_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_07_ADJNSAF,X2018_MARCH_22_JPG_CORAL_08_ID,X2018_MARCH_22_JPG_CORAL_08_PW,X2018_MARCH_22_JPG_CORAL_08_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_08_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_08_TOTNSAF,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_08_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_08_ADJNSAF,X2018_MARCH_22_JPG_CORAL_09_ID,X2018_MARCH_22_JPG_CORAL_09_PW,X2018_MARCH_22_JPG_CORAL_09_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_09_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_09_TOTNSAF,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_09_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_09_ADJNSAF,X2018_MARCH_22_JPG_CORAL_10_ID,X2018_MARCH_22_JPG_CORAL_10_PW,X2018_MARCH_22_JPG_CORAL_10_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_10_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_10_TOTNSAF,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_10_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_10_ADJNSAF,X2018_MARCH_22_JPG_CORAL_14_ID,X2018_MARCH_22_JPG_CORAL_14_PW,X2018_MARCH_22_JPG_CORAL_14_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_14_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_14_TOTNSAF,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_14_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_14_ADJNSAF,X2018_MARCH_22_JPG_CORAL_15_ID,X2018_MARCH_22_JPG_CORAL_15_PW,X2018_MARCH_22_JPG_CORAL_15_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_15_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_15_TOTNSAF,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_15_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_15_ADJNSAF,X2018_MARCH_22_JPG_CORAL_16_ID,X2018_MARCH_22_JPG_CORAL_16_PW,X2018_MARCH_22_JPG_CORAL_16_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_16_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_16_TOTNSAF,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_16_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_16_ADJNSAF,X2018_MARCH_22_JPG_CORAL_17_ID,X2018_MARCH_22_JPG_CORAL_17_PW,X2018_MARCH_22_JPG_CORAL_17_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_17_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_17_TOTNSAF,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_17_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_17_ADJNSAF,X2018_MARCH_22_JPG_CORAL_18_ID,X2018_MARCH_22_JPG_CORAL_18_PW,X2018_MARCH_22_JPG_CORAL_18_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_18_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_18_TOTNSAF,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_18_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_18_ADJNSAF,X2018_MARCH_22_JPG_CORAL_19_ID,X2018_MARCH_22_JPG_CORAL_19_PW,X2018_MARCH_22_JPG_CORAL_19_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_19_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_19_TOTNSAF,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_19_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_19_ADJNSAF
lcl|c240253_g1_i1|m.26963,456,1,lcl c240253_g1_i1 g.26963  ORF lcl c240253_g1_i1 g.26963 lcl c240253_g1_i1 m.26963 type:complete len:456 (+) lcl c240253_g1_i1:312-1679(+),58,932-a,1,1,1,0.999,1,0.999,44,37,1256,1092,336-a,1,17,13,22,170.8497,18,153.5635,22,193.0848,514-a,1,16,16,21,154.2918,21,185.3726,21,179.5414,511-a,1,16,12,19,135.0745,15,116.7463,19,151.1599,417-a,1,21,17,32,198.0473,27,183.4672,32,222.8241,485-a,1,18,18,27,206.9214,27,229.1589,27,239.2039,315-a,1,19,15,29,216.7643,22,181.5282,29,245.2084,317-a,1,22,18,31,217.8579,26,199.4066,31,241.5593,300-a,1,13,12,23,193.6026,22,219.2307,23,223.7318,436-a,1,17,17,23,194.0756,23,212.7168,23,224.333,523-a,1,8,8,10,86.9689,10,95.8502,10,97.9636,537-a,1,19,16,23,178.5451,19,163.2952,23,199.8598,513-a,1,16,13,19,150.2249,15,130.1522,19,167.3957,320-a,1,19,17,26,217.207,21,194.0261,26,246.2351,466-a,1,15,14,17,139.425,16,143.7531,17,155.2301,448-a,1,11,11,14,126.4811,14,148.7087,14,144.8993,419-a,1,12,12,14,131.4074,14,157.8994,14,152.9569,340-a,1,15,13,19,161.4336,16,161.6601,19,186.8917,621-a,1,19,19,27,205.148,27,237.9254,27,233.2459,284-a,1,17,15,19,172.5199,17,169.8155,19,196.9942,327-a,1,20,17,24,179.2815,21,170.7878,24,199.359
lcl|c240274_g5_i1|m.26994,299,1,lcl c240274_g5_i1 g.26994  ORF lcl c240274_g5_i1 g.26994 lcl c240274_g5_i1 m.26994 type:complete len:299 (+) lcl c240274_g5_i1:431-1327(+),44,933-a,1,1,1,0.999,1,0.999,11,11,135,135,337-a,1,2,2,2,23.6873,2,26.0219,2,26.77,326-a,1,2,2,2,22.4103,2,26.9246,2,26.0777,null,0,0,0,0,0,0,0,0,0,687-a,0.9999,2,2,2,18.8774,2,20.7261,2,21.2391,300-a,1,2,2,3,35.0636,3,38.8318,3,40.534,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,987-a,0.4664,1,1,1,12.8374,1,15.1975,1,14.8352,null,0,0,0,0,0,0,0,0,0,338-a,1,3,3,5,66.3174,5,73.0898,5,74.7013,null,0,0,0,0,0,0,0,0,0,682-a,0.9908,1,1,1,12.0582,1,13.2329,1,13.4364,788-a,0.9882,1,1,1,12.7407,1,14.0908,1,14.4434,807-a,0.9264,1,1,1,12.5079,1,13.7022,1,13.9258,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,341-a,1,2,2,2,25.9158,2,30.8181,2,30.0027,379-a,1,3,3,3,34.7631,3,40.3174,3,39.5244,612-a,0.9915,1,1,1,13.8477,1,15.2343,1,15.8122,null,0,0,0,0,0,0,0,0,0
lcl|c240297_g1_i2|m.27045,787,1,lcl c240297_g1_i2 g.27045  ORF lcl c240297_g1_i2 g.27045 lcl c240297_g1_i2 m.27045 type:complete len:787 (+) lcl c240297_g1_i2:159-2519(+),58,934-a,1,1,1,0.999,1,0.999,70,70,1036,1036,540-a,1,16,16,24,107.9923,24,118.6361,24,122.0469,515-a,1,16,16,20,85.1419,20,102.2931,20,99.0753,512-a,1,23,23,30,123.5751,30,135.2892,30,138.2911,418-a,1,8,8,13,46.6179,13,51.1833,13,52.45,486-a,1,16,16,24,106.572,24,118.0251,24,123.1986,316-a,1,6,6,8,34.6473,8,38.2474,8,39.1938,509-a,1,15,15,22,89.5828,22,97.764,22,99.3287,491-a,1,5,5,8,39.0179,8,46.1912,8,45.09,437-a,1,12,12,12,58.6698,12,64.3051,12,67.8167,524-a,1,26,26,43,216.6818,43,238.8095,43,244.0749,538-a,1,20,20,23,103.4518,23,114.5349,23,115.8019,515-a,1,11,11,15,68.7179,15,75.4122,15,76.5724,504-a,1,14,14,17,82.2886,17,91.008,17,93.2858,467-a,1,29,29,33,156.8179,33,171.7913,33,174.5947,449-a,1,4,4,4,20.9386,4,24.6183,4,23.9877,420-a,1,23,23,25,135.9634,25,163.3738,25,158.26,529-a,1,19,19,26,127.9982,26,152.2111,26,148.1835,622-a,1,17,17,21,92.4513,21,107.2226,21,105.1138,460-a,1,12,12,16,84.1774,16,92.6059,16,96.1191,525-a,1,10,10,11,47.611,11,51.8347,11,52.9429
lcl|c240300_g3_i7|m.27053,844,1,lcl c240300_g3_i7 g.27053  ORF lcl c240300_g3_i7 g.27053 lcl c240300_g3_i7 m.27053 type:complete len:844 (+) lcl c240300_g3_i7:143-2674(+),58,935-a,1,1,1,0.999,1,0.999,57,56,462,447,338-a,1,9,9,9,37.7621,9,41.484,9,42.6766,327-a,1,4,4,4,15.8784,4,19.0769,4,18.4768,333-a,1,3,3,3,11.5229,3,12.6152,3,12.8952,419-a,1,10,10,10,33.4381,10,36.7128,10,37.6214,842-a,0.9152,1,1,1,4.1406,1,4.5856,1,4.7866,317-a,1,5,5,5,20.1921,5,22.2902,5,22.8418,828-a,0.8789,1,1,1,3.7969,1,4.1437,1,4.21,301-a,1,4,4,4,18.1914,4,21.5358,4,21.0224,931-a,0.3539,1,1,1,4.559,1,4.9968,1,5.2697,525-a,1,17,17,18,84.5783,18,93.2155,18,95.2707,539-a,1,9,9,9,37.7472,9,41.7912,9,42.2535,322-a,1,4,4,4,17.0872,4,18.7518,4,19.0403,505-a,1,3,3,3,13.5408,3,14.9756,3,15.3504,281-a,1,5,5,5,22.1556,5,24.2711,5,24.6672,281-a,1,3,3,3,14.6434,3,17.2168,3,16.7758,631-a,0.9844,1,1,1,5.0712,1,6.0936,1,5.9029,342-a,1,7,7,7,32.1337,7,38.2123,7,37.2012,380-a,1,5,5,5,20.5256,5,23.8051,5,23.3369,285-a,1,3,3,3,14.7173,3,16.1909,3,16.8052,328-a,1,4,4,4,16.1438,4,17.576,4,17.9518
lcl|c240300_g3_i7|m.27054,150,1,lcl c240300_g3_i7 g.27054  ORF lcl c240300_g3_i7 g.27054 lcl c240300_g3_i7 m.27054 type:complete len:150 (+) lcl c240300_g3_i7:2948-3397(+),56,936-a,1,1,1,0.999,1,0.999,20,20,178,178,339-a,1,3,3,3,70.825,3,77.8055,3,80.0424,328-a,1,3,3,4,89.3423,4,107.3396,4,103.963,736-a,0.9861,1,1,1,21.6119,1,23.6606,1,24.1856,837-a,0.9882,1,1,1,18.8145,1,20.657,1,21.1683,301-a,1,2,2,2,46.5956,2,51.6032,2,53.8652,692-a,0.9894,1,1,2,45.4458,2,50.1678,2,51.4092,318-a,1,2,2,3,64.0924,3,69.9457,3,71.0652,537-a,0.9999,2,2,2,51.1784,2,60.5874,2,59.143,641-a,0.9906,1,1,1,25.6517,1,28.1156,1,29.651,339-a,1,10,10,13,343.7009,13,378.8,13,387.152,340-a,1,4,4,4,94.396,4,104.5089,4,105.665,323-a,1,3,3,3,72.1079,3,79.1325,3,80.35,775-a,0.9898,1,1,1,25.3965,1,28.0876,1,28.7906,675-a,0.9894,1,1,1,24.9325,1,27.3131,1,27.7588,282-a,1,2,2,2,54.9289,2,64.5821,2,62.9277,640-a,0.9818,1,1,1,28.5342,1,34.2867,1,33.2135,343-a,1,4,4,5,129.1469,5,153.5771,5,149.5134,381-a,1,3,3,3,69.2944,3,80.3659,3,78.7853,520-a,0.9993,2,2,2,55.2064,2,60.734,2,63.0381,329-a,1,2,2,2,45.418,2,49.4471,2,50.5043
lcl|c240327_g5_i1|m.27085,127,1,lcl c240327_g5_i1 g.27085  ORF lcl c240327_g5_i1 g.27085 lcl c240327_g5_i1 m.27085 type:complete len:127 (+) lcl c240327_g5_i1:411-791(+),19,937-a,1,1,1,0.999,1,0.999,5,5,26,26,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,814-a,0.9924,1,1,1,27.2813,1,31.6401,1,31.0178,904-a,0.4555,1,1,1,32.6022,1,35.8666,1,37.2272,1011-a,0.3804,1,1,1,26.8216,1,29.2011,1,29.8254
lcl|c240333_g1_i3|m.27087,463,1,lcl c240333_g1_i3 g.27087  ORF lcl c240333_g1_i3 g.27087 lcl c240333_g1_i3 m.27087 type:complete len:463 (+) lcl c240333_g1_i3:863-2251(+),52,938-a,1,1,1,0.999,1,0.999,10,9,139,114,1021-a,0.3756,1,1,1,7.6485,1,8.4023,1,8.6439,848-a,0.9324,1,1,1,7.2361,1,8.6938,1,8.4203,705-a,0.989,1,1,1,7.0017,1,7.6654,1,7.8355,null,0,0,0,0,0,0,0,0,0,487-a,1,8,8,10,75.4789,10,83.5905,10,87.2546,672-a,0.9903,1,1,1,7.3616,1,8.1265,1,8.3276,null,0,0,0,0,0,0,0,0,0,554-a,0.9998,2,2,2,16.5805,2,19.6287,2,19.1608,487-a,0.9997,3,3,3,24.9315,3,27.3262,3,28.8184,null,0,0,0,0,0,0,0,0,0,584-a,0.9997,3,3,3,22.9364,3,25.3936,3,25.6745,986-a,0.2923,1,1,1,7.787,1,8.5456,1,8.6771,857-a,0.9617,1,1,1,8.2278,1,9.0996,1,9.3274,546-a,0.9996,3,3,3,24.2324,3,26.5462,3,26.9794,283-a,1,2,2,2,17.7956,2,20.9229,2,20.3869,564-a,0.9913,1,1,1,9.2443,1,11.108,1,10.7603,530-a,1,6,6,6,50.2083,6,59.706,6,58.1261,623-a,1,5,5,6,44.8992,6,52.073,6,51.0488,286-a,1,3,3,3,26.8281,3,29.5144,3,30.6341,330-a,1,2,2,2,14.7142,2,16.0196,2,16.3621
lcl|c240357_g2_i2|m.27113,1100,1,lcl c240357_g2_i2 g.27113  ORF lcl c240357_g2_i2 g.27113 lcl c240357_g2_i2 m.27113 type:complete len:1100 (+) lcl c240357_g2_i2:146-3445(+),20,939-a,1,1,1,0.999,1,0.999,5,5,25,25,null,0,0,0,0,0,0,0,0,0,702-a,0.9911,1,1,1,3.0458,1,3.6593,1,3.5442,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,700-a,0.9916,1,1,1,3.4894,1,4.131,1,4.0325,614-a,0.9914,1,1,1,3.498,1,3.8339,1,4.0433,null,0,0,0,0,0,0,0,0,0,613-a,0.9966,1,1,1,3.218,1,3.5628,1,3.6022,null,0,0,0,0,0,0,0,0,0,321-a,1,2,2,2,6.9263,2,7.6602,2,7.852,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,731-a,0.9056,1,1,1,3.891,1,4.6755,1,4.5291,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c211278_g7_i1|m.2402,257,1,lcl c211278_g7_i1 g.2402  ORF lcl c211278_g7_i1 g.2402 lcl c211278_g7_i1 m.2402 type:complete len:257 (+) lcl c211278_g7_i1:82-852(+),14,94-a,1,1,1,0.999,1,0.999,2,2,17,17,null,0,0,0,0,0,0,0,0,0,624-a,0.9911,1,1,1,13.0363,1,15.6624,1,15.1697,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,801-a,0.9417,1,1,1,13.2624,1,14.6404,1,15.0027,723-a,0.9849,1,1,1,12.4693,1,13.6081,1,13.8259,772-a,0.9858,1,1,1,14.9353,1,17.6811,1,17.2596,912-a,0.4274,1,1,1,14.9718,1,16.4099,1,17.306,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,805-a,0.8776,1,1,1,16.0298,1,18.8469,1,18.3641,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,807-a,0.9761,1,1,1,13.2543,1,14.4301,1,14.7386
lcl|c240440_g6_i6|m.27259,531,1,lcl c240440_g6_i6 g.27259  ORF lcl c240440_g6_i6 g.27259 lcl c240440_g6_i6 m.27259 type:5prime_partial len:531 (+) lcl c240440_g6_i6:2-1594(+),58,940-a,1,1,1,0.999,1,0.999,64,64,815,815,340-a,1,10,10,14,93.3663,14,102.5684,14,105.5173,329-a,1,12,12,16,100.9517,16,121.2876,16,117.4723,334-a,1,11,11,13,79.3658,13,86.8891,13,88.8171,420-a,1,16,16,21,111.6114,21,122.5418,21,125.5746,302-a,1,8,8,11,72.3943,11,80.1744,11,83.6888,318-a,1,11,11,16,102.7023,16,113.3735,16,116.179,319-a,1,10,10,14,84.4909,14,92.2071,14,93.6829,302-a,1,8,8,12,86.7431,12,102.6905,12,100.2424,275-a,1,11,11,14,101.4475,14,111.1917,14,117.2637,340-a,1,10,10,11,82.1536,11,90.5432,11,92.5396,341-a,1,9,9,11,73.3302,11,81.1863,11,82.0844,324-a,1,8,8,9,61.1084,9,67.0615,9,68.0932,322-a,1,11,11,13,93.264,13,103.1465,13,105.7281,282-a,1,18,18,19,133.8183,19,146.5956,19,148.9879,284-a,1,8,8,10,77.5832,10,91.2176,10,88.8809,262-a,1,9,9,10,80.605,10,96.8552,10,93.8234,344-a,1,8,8,10,72.9643,10,86.7667,10,84.4708,382-a,1,10,10,11,71.7739,11,83.2415,11,81.6043,287-a,1,11,11,14,109.1651,14,120.0955,14,124.6517,331-a,1,16,16,19,121.8844,19,132.6971,19,135.5341
