GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0051235	maintenance of location	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0010466	negative regulation of peptidase activity	biological_process	1E0		lcl|c242001_g1_i2|m.29236	
GO:0051236	establishment of RNA localization	biological_process	1E0		lcl|c243614_g4_i2|m.31123	
GO:1902600	hydrogen ion transmembrane transport	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0010467	gene expression	biological_process	1E0		lcl|c218703_g1_i4|m.5907,lcl|c214032_g1_i4|m.3331,lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562,lcl|c218820_g4_i2|m.5974,lcl|c242793_g1_i1|m.30227,lcl|c223077_g2_i1|m.8858	
GO:0010468	regulation of gene expression	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0051239	regulation of multicellular organismal process	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0019538	protein metabolic process	biological_process	1E0		lcl|c218703_g1_i4|m.5907,lcl|c224042_g7_i2|m.9570,lcl|c216953_g1_i3|m.4865,lcl|c212126_g1_i2|m.2626,lcl|c242193_g2_i1|m.29501,lcl|c221356_g3_i2|m.7588,lcl|c216377_g1_i3|m.4559,lcl|c218820_g4_i2|m.5974,lcl|c242793_g1_i1|m.30227,lcl|c232133_g1_i5|m.17039,lcl|c223077_g2_i1|m.8858,lcl|c240264_g4_i5|m.26985,lcl|c214032_g1_i4|m.3331,lcl|c217573_g1_i1|m.5252,lcl|c239210_g2_i1|m.25440,lcl|c233767_g1_i3|m.18989,lcl|c236174_g2_i1|m.21787	
GO:0051246	regulation of protein metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0051247	positive regulation of protein metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c223077_g2_i1|m.8858	
GO:0051248	negative regulation of protein metabolic process	biological_process	1E0		lcl|c242001_g1_i2|m.29236	
GO:1901564	organonitrogen compound metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c218703_g1_i4|m.5907,lcl|c214032_g1_i4|m.3331,lcl|c237215_g1_i1|m.23031,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c218820_g4_i2|m.5974,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c223077_g2_i1|m.8858	
GO:1901566	organonitrogen compound biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c218703_g1_i4|m.5907,lcl|c214032_g1_i4|m.3331,lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459,lcl|c218820_g4_i2|m.5974,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c223077_g2_i1|m.8858	
GO:0006886	intracellular protein transport	biological_process	1E0		lcl|c218374_g4_i1|m.5754	
GO:0051261	protein depolymerization	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:1901575	organic substance catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c212126_g1_i2|m.2626	
GO:1901576	organic substance biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c227188_g1_i1|m.12222,lcl|c218703_g1_i4|m.5907,lcl|c214032_g1_i4|m.3331,lcl|c239860_g1_i2|m.26443,lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459,lcl|c218820_g4_i2|m.5974,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c223077_g2_i1|m.8858	
GO:0042364	water-soluble vitamin biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0010498	proteasomal protein catabolic process	biological_process	1E0		lcl|c212126_g1_i2|m.2626	
GO:0090304	nucleic acid metabolic process	biological_process	1E0		lcl|c243614_g4_i2|m.31123,lcl|c224026_g2_i4|m.9562	
GO:0090305	nucleic acid phosphodiester bond hydrolysis	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0071702	organic substance transport	biological_process	1E0		lcl|c240251_g4_i2|m.26962,lcl|c243614_g4_i2|m.31123,lcl|c218374_g4_i1|m.5754	
GO:0046907	intracellular transport	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c218374_g4_i1|m.5754	
GO:0071704	organic substance metabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c237215_g1_i1|m.23031,lcl|c212126_g1_i2|m.2626,lcl|c221356_g3_i2|m.7588,lcl|c216377_g1_i3|m.4559,lcl|c226769_g3_i1|m.11767,lcl|c232133_g1_i5|m.17039,lcl|c234789_g3_i1|m.20259,lcl|c223077_g2_i1|m.8858,lcl|c227188_g1_i1|m.12222,lcl|c240264_g4_i5|m.26985,lcl|c214032_g1_i4|m.3331,lcl|c224026_g2_i4|m.9562,lcl|c239210_g2_i1|m.25440,lcl|c233767_g1_i3|m.18989,lcl|c218703_g1_i4|m.5907,lcl|c238826_g2_i1|m.24957,lcl|c216953_g1_i3|m.4865,lcl|c239860_g1_i2|m.26443,lcl|c242193_g2_i1|m.29501,lcl|c218820_g4_i2|m.5974,lcl|c242793_g1_i1|m.30227,lcl|c230880_g3_i5|m.15737,lcl|c217573_g1_i1|m.5252,lcl|c243614_g4_i2|m.31123,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c236174_g2_i1|m.21787,lcl|c227206_g2_i7|m.12247,lcl|c239610_g1_i3|m.26053	
GO:0071705	nitrogen compound transport	biological_process	1E0		lcl|c243614_g4_i2|m.31123	
GO:1901605	alpha-amino acid metabolic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:1901607	alpha-amino acid biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:2000026	regulation of multicellular organismal development	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0016539	intein-mediated protein splicing	biological_process	1E0		lcl|c242793_g1_i1|m.30227	
GO:1901615	organic hydroxy compound metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:2000027	regulation of organ morphogenesis	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:1901617	organic hydroxy compound biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0034220	ion transmembrane transport	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0006950	response to stress	biological_process	1E0		lcl|c238919_g4_i6|m.25079,lcl|c221114_g2_i1|m.7405	
GO:0071230	cellular response to amino acid stimulus	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0051336	regulation of hydrolase activity	biological_process	1E0		lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236	
GO:0010556	regulation of macromolecule biosynthetic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0010557	positive regulation of macromolecule biosynthetic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0006979	response to oxidative stress	biological_process	1E0		lcl|c238919_g4_i6|m.25079	
GO:0010562	positive regulation of phosphorus metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0034248	regulation of cellular amide metabolic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0051346	negative regulation of hydrolase activity	biological_process	1E0		lcl|c233818_g2_i6|m.19032,lcl|c242001_g1_i2|m.29236	
GO:0034250	positive regulation of cellular amide metabolic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0019637	organophosphate metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c239860_g1_i2|m.26443,lcl|c223247_g3_i6|m.8971,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:1901657	glycosyl compound metabolic process	biological_process	1E0		lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0070727	cellular macromolecule localization	biological_process	1E0		lcl|c218374_g4_i1|m.5754,lcl|c216621_g3_i1|m.4676	
GO:1901659	glycosyl compound biosynthetic process	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0006996	organelle organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c224201_g3_i8|m.9658,lcl|c227322_g4_i4|m.12336,lcl|c220300_g3_i1|m.6859	
GO:0023052	signaling	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0042451	purine nucleoside biosynthetic process	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0045861	negative regulation of proteolysis	biological_process	1E0		lcl|c242001_g1_i2|m.29236	
GO:0042455	ribonucleoside biosynthetic process	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0070887	cellular response to chemical stimulus	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0060429	epithelium development	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0023051	regulation of signaling	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0007015	actin filament organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c220300_g3_i1|m.6859	
GO:0023056	positive regulation of signaling	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0043603	cellular amide metabolic process	biological_process	1E0		lcl|c218703_g1_i4|m.5907,lcl|c214032_g1_i4|m.3331,lcl|c237215_g1_i1|m.23031,lcl|c218820_g4_i2|m.5974,lcl|c223077_g2_i1|m.8858	
GO:0043604	amide biosynthetic process	biological_process	1E0		lcl|c218703_g1_i4|m.5907,lcl|c214032_g1_i4|m.3331,lcl|c237215_g1_i1|m.23031,lcl|c218820_g4_i2|m.5974,lcl|c223077_g2_i1|m.8858	
GO:0019673	GDP-mannose metabolic process	biological_process	1E0		lcl|c239610_g1_i3|m.26053	
GO:0010604	positive regulation of macromolecule metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c223077_g2_i1|m.8858	
GO:0010605	negative regulation of macromolecule metabolic process	biological_process	1E0		lcl|c242001_g1_i2|m.29236	
GO:0031123	RNA 3'-end processing	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0031124	mRNA 3'-end processing	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0010608	posttranscriptional regulation of gene expression	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0090407	organophosphate biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c239860_g1_i2|m.26443,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0019682	glyceraldehyde-3-phosphate metabolic process	biological_process	1E0		lcl|c223247_g3_i6|m.8971	
GO:0001101	response to acid chemical	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:1901698	response to nitrogen compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0007040	lysosome organization	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:1901699	cellular response to nitrogen compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:1901700	response to oxygen-containing compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:2000112	regulation of cellular macromolecule biosynthetic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:1901701	cellular response to oxygen-containing compound	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0045901	positive regulation of translational elongation	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0043624	cellular protein complex disassembly	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:0019693	ribose phosphate metabolic process	biological_process	1E0		lcl|c223247_g3_i6|m.8971,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0045905	positive regulation of translational termination	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0043631	RNA polyadenylation	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0043632	modification-dependent macromolecule catabolic process	biological_process	1E0		lcl|c212126_g1_i2|m.2626	
GO:0010628	positive regulation of gene expression	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0071822	protein complex subunit organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c220300_g3_i1|m.6859	
GO:0044699	single-organism process	biological_process	1E0		lcl|c238919_g4_i6|m.25079,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c243349_g1_i4|m.30872,lcl|c231085_g3_i1|m.15955,lcl|c234789_g3_i1|m.20259,lcl|c224201_g3_i8|m.9658,lcl|c227562_g6_i1|m.12582,lcl|c226216_g1_i2|m.11298,lcl|c227188_g1_i1|m.12222,lcl|c234446_g3_i2|m.19850,lcl|c234955_g3_i3|m.20445,lcl|c220300_g3_i1|m.6859,lcl|c241174_g2_i10|m.28286,lcl|c229881_g6_i6|m.14719,lcl|c231859_g5_i5|m.16713,lcl|c227332_g2_i2|m.12341,lcl|c238826_g2_i1|m.24957,lcl|c239860_g1_i2|m.26443,lcl|c216621_g3_i1|m.4676,lcl|c230880_g3_i5|m.15737,lcl|c227322_g4_i4|m.12336,lcl|c219883_g1_i2|m.6624,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c236174_g2_i1|m.21787,lcl|c230862_g3_i1|m.15714,lcl|c227206_g2_i7|m.12247,lcl|c236035_g1_i2|m.21599	
GO:0044700	single organism signaling	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0030029	actin filament-based process	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c220300_g3_i1|m.6859	
GO:0071826	ribonucleoprotein complex subunit organization	biological_process	1E0		lcl|c218820_g4_i2|m.5974	
GO:0010639	negative regulation of organelle organization	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0044710	single-organism metabolic process	biological_process	1E0		lcl|c229881_g6_i6|m.14719,lcl|c238826_g2_i1|m.24957,lcl|c238919_g4_i6|m.25079,lcl|c239860_g1_i2|m.26443,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c243349_g1_i4|m.30872,lcl|c234789_g3_i1|m.20259,lcl|c227562_g6_i1|m.12582,lcl|c230880_g3_i5|m.15737,lcl|c226216_g1_i2|m.11298,lcl|c227188_g1_i1|m.12222,lcl|c223247_g3_i6|m.8971,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c230862_g3_i1|m.15714,lcl|c227206_g2_i7|m.12247,lcl|c241174_g2_i10|m.28286,lcl|c236035_g1_i2|m.21599	
GO:0005975	carbohydrate metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c223247_g3_i6|m.8971	
GO:0044711	single-organism biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c227188_g1_i1|m.12222,lcl|c239860_g1_i2|m.26443,lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0035383	thioester metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222	
GO:0035384	thioester biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222	
GO:0010646	regulation of cell communication	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0010647	positive regulation of cell communication	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0071840	cellular component organization or biogenesis	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c224201_g3_i8|m.9658,lcl|c227322_g4_i4|m.12336,lcl|c220300_g3_i1|m.6859,lcl|c218820_g4_i2|m.5974,lcl|c216621_g3_i1|m.4676	
GO:0019725	cellular homeostasis	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c227332_g2_i2|m.12341,lcl|c219883_g1_i2|m.6624,lcl|c236035_g1_i2|m.21599	
GO:0045937	positive regulation of phosphate metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0044723	single-organism carbohydrate metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c223247_g3_i6|m.8971	
GO:0032259	methylation	biological_process	1E0		lcl|c233449_g1_i1|m.18576	
GO:0005996	monosaccharide metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c223247_g3_i6|m.8971	
GO:0032268	regulation of cellular protein metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0032269	negative regulation of cellular protein metabolic process	biological_process	1E0		lcl|c242001_g1_i2|m.29236	
GO:0019752	carboxylic acid metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459,lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247	
GO:0032270	positive regulation of cellular protein metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c223077_g2_i1|m.8858	
GO:0006006	glucose metabolic process	biological_process	1E0		lcl|c223247_g3_i6|m.8971	
GO:0032271	regulation of protein polymerization	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0032272	negative regulation of protein polymerization	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0006457	protein folding	biological_process	1E0		lcl|c233767_g1_i3|m.18989,lcl|c231068_g6_i2|m.15939	
GO:0006012	galactose metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957	
GO:0042026	protein refolding	biological_process	1E0		lcl|c231068_g6_i2|m.15939	
GO:0033353	S-adenosylmethionine cycle	biological_process	1E0		lcl|c221189_g3_i1|m.7459	
GO:0044763	single-organism cellular process	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c227332_g2_i2|m.12341,lcl|c239860_g1_i2|m.26443,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c216621_g3_i1|m.4676,lcl|c231085_g3_i1|m.15955,lcl|c234789_g3_i1|m.20259,lcl|c224201_g3_i8|m.9658,lcl|c227562_g6_i1|m.12582,lcl|c230880_g3_i5|m.15737,lcl|c227188_g1_i1|m.12222,lcl|c234955_g3_i3|m.20445,lcl|c219883_g1_i2|m.6624,lcl|c223247_g3_i6|m.8971,lcl|c220300_g3_i1|m.6859,lcl|c221189_g3_i1|m.7459,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c236174_g2_i1|m.21787,lcl|c227206_g2_i7|m.12247,lcl|c236035_g1_i2|m.21599	
GO:0052547	regulation of peptidase activity	biological_process	1E0		lcl|c242001_g1_i2|m.29236	
GO:0044765	single-organism transport	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c234446_g3_i2|m.19850,lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097,lcl|c231085_g3_i1|m.15955	
GO:0044767	single-organism developmental process	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0090501	RNA phosphodiester bond hydrolysis	biological_process	1E0		lcl|c224026_g2_i4|m.9562	
GO:0051493	regulation of cytoskeleton organization	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0051494	negative regulation of cytoskeleton organization	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0042592	homeostatic process	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c227322_g4_i4|m.12336,lcl|c227332_g2_i2|m.12341,lcl|c219883_g1_i2|m.6624,lcl|c236035_g1_i2|m.21599	
GO:0030042	actin filament depolymerization	biological_process	1E0		lcl|c220300_g3_i1|m.6859	
GO:0007154	cell communication	biological_process	1E0		lcl|c234955_g3_i3|m.20445,lcl|c236174_g2_i1|m.21787	
GO:0098655	cation transmembrane transport	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0042989	sequestering of actin monomers	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0030036	actin cytoskeleton organization	biological_process	1E0		lcl|c231859_g5_i5|m.16713,lcl|c220300_g3_i1|m.6859	
GO:0098660	inorganic ion transmembrane transport	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0098662	inorganic cation transmembrane transport	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0007164	establishment of tissue polarity	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0030832	regulation of actin filament length	biological_process	1E0		lcl|c216621_g3_i1|m.4676	
GO:0007166	cell surface receptor signaling pathway	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0007167	enzyme linked receptor protein signaling pathway	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0008610	lipid biosynthetic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443	
GO:0008614	pyridoxine metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0008615	pyridoxine biosynthetic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737	
GO:0042632	cholesterol homeostasis	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0046034	ATP metabolic process	biological_process	1E0		lcl|c214108_g4_i4|m.3369,lcl|c231281_g6_i3|m.16097	
GO:0006081	cellular aldehyde metabolic process	biological_process	1E0		lcl|c230880_g3_i5|m.15737,lcl|c223247_g3_i6|m.8971	
GO:0030162	regulation of proteolysis	biological_process	1E0		lcl|c242001_g1_i2|m.29236	
GO:0006082	organic acid metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222,lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459,lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247	
GO:0030163	protein catabolic process	biological_process	1E0		lcl|c224042_g7_i2|m.9570,lcl|c212126_g1_i2|m.2626	
GO:0006084	acetyl-CoA metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222	
GO:0006085	acetyl-CoA biosynthetic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222	
GO:0006086	acetyl-CoA biosynthetic process from pyruvate	biological_process	1E0		lcl|c227188_g1_i1|m.12222	
GO:0006090	pyruvate metabolic process	biological_process	1E0		lcl|c227188_g1_i1|m.12222	
GO:0006091	generation of precursor metabolites and energy	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247,lcl|c236035_g1_i2|m.21599	
GO:0006098	pentose-phosphate shunt	biological_process	1E0		lcl|c223247_g3_i6|m.8971	
GO:0006099	tricarboxylic acid cycle	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247	
GO:0006101	citrate metabolic process	biological_process	1E0		lcl|c226769_g3_i1|m.11767,lcl|c234789_g3_i1|m.20259,lcl|c227206_g2_i7|m.12247	
GO:0008652	cellular amino acid biosynthetic process	biological_process	1E0		lcl|c237215_g1_i1|m.23031,lcl|c221189_g3_i1|m.7459	
GO:0006102	isocitrate metabolic process	biological_process	1E0		lcl|c226769_g3_i1|m.11767	
GO:0008654	phospholipid biosynthetic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443	
GO:0009719	response to endogenous stimulus	biological_process	1E0		lcl|c227322_g4_i4|m.12336	
GO:0016055	Wnt signaling pathway	biological_process	1E0		lcl|c236174_g2_i1|m.21787	
GO:0031323	regulation of cellular metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c242001_g1_i2|m.29236,lcl|c223077_g2_i1|m.8858	
GO:0031324	negative regulation of cellular metabolic process	biological_process	1E0		lcl|c242001_g1_i2|m.29236	
GO:0055114	oxidation-reduction process	biological_process	1E0		lcl|c229881_g6_i6|m.14719,lcl|c238919_g4_i6|m.25079,lcl|c226769_g3_i1|m.11767,lcl|c243349_g1_i4|m.30872,lcl|c234789_g3_i1|m.20259,lcl|c227562_g6_i1|m.12582,lcl|c230880_g3_i5|m.15737,lcl|c226216_g1_i2|m.11298,lcl|c227188_g1_i1|m.12222,lcl|c223247_g3_i6|m.8971,lcl|c230862_g3_i1|m.15714,lcl|c227206_g2_i7|m.12247,lcl|c241174_g2_i10|m.28286,lcl|c236035_g1_i2|m.21599	
GO:0031325	positive regulation of cellular metabolic process	biological_process	1E0		lcl|c227322_g4_i4|m.12336,lcl|c223077_g2_i1|m.8858	
GO:0098754	detoxification	biological_process	1E0		lcl|c227562_g6_i1|m.12582,lcl|c238919_g4_i6|m.25079	
GO:0031326	regulation of cellular biosynthetic process	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
