GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0044271	cellular nitrogen compound biosynthetic process	biological_process	1E0		lcl|c232541_g3_i1|m.17498,lcl|c229310_g3_i5|m.14142,lcl|c224371_g5_i1|m.9765,lcl|c240692_g2_i1|m.27612,lcl|c202472_g1_i1|m.1259	
GO:0008610	lipid biosynthetic process	biological_process	1E0		lcl|c234041_g5_i1|m.19364	
GO:0009150	purine ribonucleotide metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942,lcl|c229310_g3_i5|m.14142	
GO:0009152	purine ribonucleotide biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14142	
GO:0044281	small molecule metabolic process	biological_process	1E0		lcl|c235079_g5_i3|m.20543,lcl|c226739_g4_i2|m.11743,lcl|c215316_g1_i1|m.3942,lcl|c242924_g1_i1|m.30399,lcl|c229310_g3_i5|m.14142,lcl|c224371_g5_i1|m.9765,lcl|c214832_g3_i2|m.3697	
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14142	
GO:0046031	ADP metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942	
GO:0044283	small molecule biosynthetic process	biological_process	1E0		lcl|c242924_g1_i1|m.30399	
GO:0046034	ATP metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942,lcl|c229310_g3_i5|m.14142	
GO:0009161	ribonucleoside monophosphate metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942,lcl|c229310_g3_i5|m.14142	
GO:0007186	G-protein coupled receptor signaling pathway	biological_process	1E0		lcl|c237814_g2_i3|m.23786,lcl|c222155_g2_i2|m.8140,lcl|c244151_g1_i2|m.31813	
GO:0009163	nucleoside biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14142	
GO:0006082	organic acid metabolic process	biological_process	1E0		lcl|c226739_g4_i2|m.11743,lcl|c215316_g1_i1|m.3942,lcl|c242924_g1_i1|m.30399,lcl|c214832_g3_i2|m.3697	
GO:0009165	nucleotide biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14142,lcl|c224371_g5_i1|m.9765	
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942,lcl|c229310_g3_i5|m.14142	
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14142	
GO:0006629	lipid metabolic process	biological_process	1E0		lcl|c234041_g5_i1|m.19364,lcl|c235769_g7_i2|m.21324,lcl|c242974_g2_i1|m.30459,lcl|c230944_g4_i1|m.15814,lcl|c205713_g1_i1|m.1484	
GO:0006090	pyruvate metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942	
GO:0006091	generation of precursor metabolites and energy	biological_process	1E0		lcl|c226739_g4_i2|m.11743,lcl|c215316_g1_i1|m.3942	
GO:0006096	glycolytic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942	
GO:0006099	tricarboxylic acid cycle	biological_process	1E0		lcl|c226739_g4_i2|m.11743	
GO:0009179	purine ribonucleoside diphosphate metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942	
GO:0006101	citrate metabolic process	biological_process	1E0		lcl|c226739_g4_i2|m.11743	
GO:0015031	protein transport	biological_process	1E0		lcl|c218872_g2_i3|m.6012	
GO:0009185	ribonucleoside diphosphate metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942	
GO:0008652	cellular amino acid biosynthetic process	biological_process	1E0		lcl|c242924_g1_i1|m.30399	
GO:0016567	protein ubiquitination	biological_process	1E0		lcl|c217341_g1_i2|m.5116	
GO:0006108	malate metabolic process	biological_process	1E0		lcl|c214832_g3_i2|m.3697	
GO:0072521	purine-containing compound metabolic process	biological_process	1E0		lcl|c235079_g5_i3|m.20543,lcl|c215316_g1_i1|m.3942,lcl|c229310_g3_i5|m.14142	
GO:0072522	purine-containing compound biosynthetic process	biological_process	1E0		lcl|c229310_g3_i5|m.14142	
GO:0072524	pyridine-containing compound metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942	
GO:0031323	regulation of cellular metabolic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0031324	negative regulation of cellular metabolic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0055114	oxidation-reduction process	biological_process	1E0		lcl|c237814_g2_i3|m.23786,lcl|c235079_g5_i3|m.20543,lcl|c222155_g2_i2|m.8140,lcl|c226739_g4_i2|m.11743,lcl|c234041_g5_i1|m.19364,lcl|c228830_g2_i1|m.13692,lcl|c230944_g4_i1|m.15814,lcl|c214832_g3_i2|m.3697,lcl|c235548_g1_i1|m.21054	
GO:0072527	pyrimidine-containing compound metabolic process	biological_process	1E0		lcl|c224371_g5_i1|m.9765	
GO:0009199	ribonucleoside triphosphate metabolic process	biological_process	1E0		lcl|c215316_g1_i1|m.3942,lcl|c229310_g3_i5|m.14142	
GO:0031326	regulation of cellular biosynthetic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
GO:0072528	pyrimidine-containing compound biosynthetic process	biological_process	1E0		lcl|c224371_g5_i1|m.9765	
GO:0031327	negative regulation of cellular biosynthetic process	biological_process	1E0		lcl|c235901_g3_i2|m.21452	
