GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0050896	response to stimulus	biological_process	1E0		lcl|c243632_g1_i1|m.31156,lcl|c235649_g2_i5|m.21175,lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079,lcl|c221114_g2_i1|m.7405,lcl|c232401_g7_i2|m.17338,lcl|c243554_g1_i5|m.31071,lcl|c224182_g8_i1|m.9652,lcl|c226189_g2_i2|m.11277,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c217096_g5_i1|m.4965,lcl|c241909_g2_i2|m.29132,lcl|c244474_g3_i1|m.32253	
GO:0009100	glycoprotein metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0009101	glycoprotein biosynthetic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0000389	mRNA 3'-splice site recognition	biological_process	1E0		lcl|c235095_g3_i4|m.20556	
GO:0019219	regulation of nucleobase-containing compound metabolic process	biological_process	1E0		lcl|c228453_g2_i2|m.13342,lcl|c235095_g3_i4|m.20556	
GO:0046496	nicotinamide nucleotide metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0019222	regulation of metabolic process	biological_process	1E0		lcl|c204019_g3_i1|m.1367,lcl|c214556_g2_i3|m.3526,lcl|c228453_g2_i2|m.13342,lcl|c223077_g2_i1|m.8858,lcl|c239275_g1_i1|m.25549,lcl|c223425_g3_i3|m.9106,lcl|c237832_g1_i6|m.23803,lcl|c238591_g4_i10|m.24704,lcl|c224263_g3_i3|m.9691,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c242001_g1_i2|m.29236,lcl|c235095_g3_i4|m.20556	
GO:0000398	mRNA splicing, via spliceosome	biological_process	1E0		lcl|c225931_g4_i1|m.11061,lcl|c235095_g3_i4|m.20556	
GO:0009108	coenzyme biosynthetic process	biological_process	1E0		lcl|c219556_g4_i5|m.6447	
GO:0044237	cellular metabolic process	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c212126_g1_i2|m.2626,lcl|c238372_g5_i2|m.24429,lcl|c211022_g1_i7|m.2328,lcl|c221356_g3_i2|m.7588,lcl|c219556_g4_i5|m.6447,lcl|c210226_g1_i1|m.2139,lcl|c224182_g8_i1|m.9652,lcl|c241183_g3_i1|m.28296,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c234080_g1_i1|m.19410,lcl|c223200_g1_i1|m.8933,lcl|c230032_g6_i1|m.14874,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c234352_g2_i1|m.19757,lcl|c209513_g1_i2|m.1987,lcl|c228038_g3_i1|m.12994,lcl|c230034_g1_i1|m.14877,lcl|c215397_g1_i1|m.4004,lcl|c188047_g2_i2|m.760,lcl|c242193_g2_i1|m.29501,lcl|c232401_g7_i2|m.17338,lcl|c222929_g2_i3|m.8717,lcl|c240688_g3_i1|m.27609,lcl|c228653_g2_i5|m.13498,lcl|c238111_g1_i1|m.24102,lcl|c221967_g2_i3|m.8016,lcl|c243149_g1_i2|m.30670,lcl|c218903_g1_i1|m.6054,lcl|c217573_g1_i1|m.5252,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c223247_g3_i6|m.8971,lcl|c229561_g1_i12|m.14408,lcl|c217816_g7_i5|m.5372,lcl|c229060_g1_i1|m.13927,lcl|c224289_g1_i1|m.9705,lcl|c210478_g1_i4|m.2192,lcl|c242581_g1_i1|m.29984,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c242894_g3_i1|m.30343,lcl|c223077_g2_i1|m.8858,lcl|c218119_g1_i3|m.5570,lcl|c226189_g2_i2|m.11277,lcl|c210724_g2_i1|m.2253,lcl|c238490_g5_i3|m.24584,lcl|c224672_g1_i1|m.10055,lcl|c225931_g4_i1|m.11061,lcl|c177410_g1_i1|m.597,lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c218703_g1_i4|m.5907,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c218820_g4_i2|m.5974,lcl|c228448_g3_i1|m.13331,lcl|c206417_g1_i2|m.1538,lcl|c230771_g2_i1|m.15607,lcl|c219950_g4_i1|m.6653,lcl|c231281_g6_i3|m.16097,lcl|c221482_g1_i3|m.7664,lcl|c235095_g3_i4|m.20556,lcl|c227206_g2_i7|m.12247	
GO:0044238	primary metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c212126_g1_i2|m.2626,lcl|c211022_g1_i7|m.2328,lcl|c221356_g3_i2|m.7588,lcl|c216377_g1_i3|m.4559,lcl|c210226_g1_i1|m.2139,lcl|c224182_g8_i1|m.9652,lcl|c241183_g3_i1|m.28296,lcl|c235481_g2_i1|m.20956,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c243503_g5_i1|m.31038,lcl|c234080_g1_i1|m.19410,lcl|c223200_g1_i1|m.8933,lcl|c209946_g1_i6|m.2078,lcl|c230032_g6_i1|m.14874,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c234352_g2_i1|m.19757,lcl|c223433_g6_i1|m.9115,lcl|c209513_g1_i2|m.1987,lcl|c228038_g3_i1|m.12994,lcl|c230034_g1_i1|m.14877,lcl|c215397_g1_i1|m.4004,lcl|c188047_g2_i2|m.760,lcl|c242193_g2_i1|m.29501,lcl|c232401_g7_i2|m.17338,lcl|c222929_g2_i3|m.8717,lcl|c243222_g3_i1|m.30722,lcl|c240688_g3_i1|m.27609,lcl|c228653_g2_i5|m.13498,lcl|c243149_g1_i2|m.30670,lcl|c218903_g1_i1|m.6054,lcl|c217573_g1_i1|m.5252,lcl|c222355_g2_i4|m.8274,lcl|c223247_g3_i6|m.8971,lcl|c223901_g5_i2|m.9467,lcl|c229561_g1_i12|m.14408,lcl|c217816_g7_i5|m.5372,lcl|c229060_g1_i1|m.13927,lcl|c224289_g1_i1|m.9705,lcl|c204019_g3_i1|m.1367,lcl|c210478_g1_i4|m.2192,lcl|c242581_g1_i1|m.29984,lcl|c237215_g1_i1|m.23031,lcl|c226769_g3_i1|m.11767,lcl|c225618_g2_i6|m.10783,lcl|c220936_g1_i1|m.7247,lcl|c223077_g2_i1|m.8858,lcl|c218119_g1_i3|m.5570,lcl|c223425_g3_i3|m.9106,lcl|c226189_g2_i2|m.11277,lcl|c210724_g2_i1|m.2253,lcl|c224672_g1_i1|m.10055,lcl|c225931_g4_i1|m.11061,lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c218703_g1_i4|m.5907,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c218820_g4_i2|m.5974,lcl|c228448_g3_i1|m.13331,lcl|c206417_g1_i2|m.1538,lcl|c230771_g2_i1|m.15607,lcl|c204019_g1_i1|m.1366,lcl|c219950_g4_i1|m.6653,lcl|c231281_g6_i3|m.16097,lcl|c221482_g1_i3|m.7664,lcl|c235095_g3_i4|m.20556,lcl|c227206_g2_i7|m.12247	
GO:0045727	positive regulation of translation	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0045935	positive regulation of nucleobase-containing compound metabolic process	biological_process	1E0		lcl|c228453_g2_i2|m.13342	
GO:0018108	peptidyl-tyrosine phosphorylation	biological_process	1E0		lcl|c210724_g2_i1|m.2253	
GO:0044242	cellular lipid catabolic process	biological_process	1E0		lcl|c188047_g2_i2|m.760	
GO:0009116	nucleoside metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0009117	nucleotide metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c223247_g3_i6|m.8971,lcl|c210226_g1_i1|m.2139,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247,lcl|c229060_g1_i1|m.13927	
GO:0035966	response to topologically incorrect protein	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0006576	cellular biogenic amine metabolic process	biological_process	1E0		lcl|c238490_g5_i3|m.24584	
GO:0009119	ribonucleoside metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0044248	cellular catabolic process	biological_process	1E0		lcl|c216702_g5_i1|m.4730,lcl|c218119_g1_i3|m.5570,lcl|c235649_g2_i5|m.21175,lcl|c223200_g1_i1|m.8933,lcl|c230771_g2_i1|m.15607,lcl|c212126_g1_i2|m.2626,lcl|c188047_g2_i2|m.760,lcl|c224182_g8_i1|m.9652,lcl|c238111_g1_i1|m.24102,lcl|c243149_g1_i2|m.30670	
GO:0009123	nucleoside monophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0044249	cellular biosynthetic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c237215_g1_i1|m.23031,lcl|c211022_g1_i7|m.2328,lcl|c219556_g4_i5|m.6447,lcl|c210226_g1_i1|m.2139,lcl|c241183_g3_i1|m.28296,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c237832_g1_i6|m.23803,lcl|c226189_g2_i2|m.11277,lcl|c218481_g4_i6|m.5811,lcl|c238490_g5_i3|m.24584,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c215397_g1_i1|m.4004,lcl|c239860_g1_i2|m.26443,lcl|c225316_g3_i2|m.10516,lcl|c232401_g7_i2|m.17338,lcl|c218820_g4_i2|m.5974,lcl|c206417_g1_i2|m.1538,lcl|c230771_g2_i1|m.15607,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0000413	protein peptidyl-prolyl isomerization	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c217573_g1_i1|m.5252,lcl|c222929_g2_i3|m.8717	
GO:0009124	nucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0009126	purine nucleoside monophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0009127	purine nucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	biological_process	1E0		lcl|c216702_g5_i1|m.4730,lcl|c212126_g1_i2|m.2626,lcl|c224182_g8_i1|m.9652	
GO:0044255	cellular lipid metabolic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443,lcl|c188047_g2_i2|m.760,lcl|c209513_g1_i2|m.1987,lcl|c229561_g1_i12|m.14408	
GO:0097359	UDP-glucosylation	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:1903361	protein localization to basolateral plasma membrane	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:1903362	regulation of cellular protein catabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366	
GO:0044257	cellular protein catabolic process	biological_process	1E0		lcl|c216702_g5_i1|m.4730,lcl|c218119_g1_i3|m.5570,lcl|c235649_g2_i5|m.21175,lcl|c223200_g1_i1|m.8933,lcl|c212126_g1_i2|m.2626,lcl|c224182_g8_i1|m.9652,lcl|c243149_g1_i2|m.30670	
GO:0009132	nucleoside diphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607	
GO:0061077	chaperone-mediated protein folding	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0009133	nucleoside diphosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0018126	protein hydroxylation	biological_process	1E0		lcl|c234080_g1_i1|m.19410	
GO:1903364	positive regulation of cellular protein catabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366	
GO:0044260	cellular macromolecule metabolic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c242581_g1_i1|m.29984,lcl|c214556_g2_i3|m.3526,lcl|c212126_g1_i2|m.2626,lcl|c211022_g1_i7|m.2328,lcl|c221356_g3_i2|m.7588,lcl|c224182_g8_i1|m.9652,lcl|c241183_g3_i1|m.28296,lcl|c225618_g2_i6|m.10783,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c218119_g1_i3|m.5570,lcl|c234080_g1_i1|m.19410,lcl|c223200_g1_i1|m.8933,lcl|c230032_g6_i1|m.14874,lcl|c237832_g1_i6|m.23803,lcl|c226189_g2_i2|m.11277,lcl|c218481_g4_i6|m.5811,lcl|c210724_g2_i1|m.2253,lcl|c225931_g4_i1|m.11061,lcl|c209513_g1_i2|m.1987,lcl|c228038_g3_i1|m.12994,lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c215397_g1_i1|m.4004,lcl|c225316_g3_i2|m.10516,lcl|c242193_g2_i1|m.29501,lcl|c232401_g7_i2|m.17338,lcl|c222929_g2_i3|m.8717,lcl|c218820_g4_i2|m.5974,lcl|c228653_g2_i5|m.13498,lcl|c243149_g1_i2|m.30670,lcl|c228448_g3_i1|m.13331,lcl|c206417_g1_i2|m.1538,lcl|c217573_g1_i1|m.5252,lcl|c222355_g2_i4|m.8274,lcl|c219950_g4_i1|m.6653,lcl|c235095_g3_i4|m.20556	
GO:0009135	purine nucleoside diphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607	
GO:0009136	purine nucleoside diphosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0043170	macromolecule metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c212126_g1_i2|m.2626,lcl|c211022_g1_i7|m.2328,lcl|c221356_g3_i2|m.7588,lcl|c216377_g1_i3|m.4559,lcl|c224182_g8_i1|m.9652,lcl|c241183_g3_i1|m.28296,lcl|c235481_g2_i1|m.20956,lcl|c243503_g5_i1|m.31038,lcl|c234080_g1_i1|m.19410,lcl|c223200_g1_i1|m.8933,lcl|c209946_g1_i6|m.2078,lcl|c230032_g6_i1|m.14874,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c223433_g6_i1|m.9115,lcl|c209513_g1_i2|m.1987,lcl|c228038_g3_i1|m.12994,lcl|c230034_g1_i1|m.14877,lcl|c215397_g1_i1|m.4004,lcl|c242193_g2_i1|m.29501,lcl|c232401_g7_i2|m.17338,lcl|c222929_g2_i3|m.8717,lcl|c243222_g3_i1|m.30722,lcl|c228653_g2_i5|m.13498,lcl|c243149_g1_i2|m.30670,lcl|c217573_g1_i1|m.5252,lcl|c222355_g2_i4|m.8274,lcl|c223901_g5_i2|m.9467,lcl|c224289_g1_i1|m.9705,lcl|c204019_g3_i1|m.1367,lcl|c242581_g1_i1|m.29984,lcl|c225618_g2_i6|m.10783,lcl|c223077_g2_i1|m.8858,lcl|c218119_g1_i3|m.5570,lcl|c223425_g3_i3|m.9106,lcl|c226189_g2_i2|m.11277,lcl|c210724_g2_i1|m.2253,lcl|c225931_g4_i1|m.11061,lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c218703_g1_i4|m.5907,lcl|c225316_g3_i2|m.10516,lcl|c218820_g4_i2|m.5974,lcl|c228448_g3_i1|m.13331,lcl|c206417_g1_i2|m.1538,lcl|c204019_g1_i1|m.1366,lcl|c219950_g4_i1|m.6653,lcl|c235095_g3_i4|m.20556	
GO:0044262	cellular carbohydrate metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c230771_g2_i1|m.15607,lcl|c229561_g1_i12|m.14408,lcl|c240688_g3_i1|m.27609,lcl|c217816_g7_i5|m.5372	
GO:0018130	heterocycle biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c241183_g3_i1|m.28296,lcl|c229060_g1_i1|m.13927	
GO:0006595	polyamine metabolic process	biological_process	1E0		lcl|c238490_g5_i3|m.24584	
GO:0006596	polyamine biosynthetic process	biological_process	1E0		lcl|c238490_g5_i3|m.24584	
GO:0044265	cellular macromolecule catabolic process	biological_process	1E0		lcl|c216702_g5_i1|m.4730,lcl|c218119_g1_i3|m.5570,lcl|c235649_g2_i5|m.21175,lcl|c223200_g1_i1|m.8933,lcl|c212126_g1_i2|m.2626,lcl|c224182_g8_i1|m.9652,lcl|c243149_g1_i2|m.30670	
GO:0009141	nucleoside triphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0044267	cellular protein metabolic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c212126_g1_i2|m.2626,lcl|c211022_g1_i7|m.2328,lcl|c221356_g3_i2|m.7588,lcl|c224182_g8_i1|m.9652,lcl|c241183_g3_i1|m.28296,lcl|c225618_g2_i6|m.10783,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c218119_g1_i3|m.5570,lcl|c234080_g1_i1|m.19410,lcl|c223200_g1_i1|m.8933,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c210724_g2_i1|m.2253,lcl|c209513_g1_i2|m.1987,lcl|c228038_g3_i1|m.12994,lcl|c216702_g5_i1|m.4730,lcl|c235649_g2_i5|m.21175,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c215397_g1_i1|m.4004,lcl|c225316_g3_i2|m.10516,lcl|c242193_g2_i1|m.29501,lcl|c232401_g7_i2|m.17338,lcl|c222929_g2_i3|m.8717,lcl|c218820_g4_i2|m.5974,lcl|c228653_g2_i5|m.13498,lcl|c243149_g1_i2|m.30670,lcl|c228448_g3_i1|m.13331,lcl|c206417_g1_i2|m.1538,lcl|c217573_g1_i1|m.5252,lcl|c222355_g2_i4|m.8274,lcl|c219950_g4_i1|m.6653	
GO:0009142	nucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0009144	purine nucleoside triphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0044270	cellular nitrogen compound catabolic process	biological_process	1E0		lcl|c238111_g1_i1|m.24102	
GO:1901293	nucleoside phosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0009145	purine nucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0044271	cellular nitrogen compound biosynthetic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c233048_g1_i8|m.18077,lcl|c223454_g1_i3|m.9139,lcl|c215397_g1_i1|m.4004,lcl|c214556_g2_i3|m.3526,lcl|c237215_g1_i1|m.23031,lcl|c225316_g3_i2|m.10516,lcl|c211022_g1_i7|m.2328,lcl|c232401_g7_i2|m.17338,lcl|c210226_g1_i1|m.2139,lcl|c218820_g4_i2|m.5974,lcl|c241183_g3_i1|m.28296,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c206417_g1_i2|m.1538,lcl|c237832_g1_i6|m.23803,lcl|c218481_g4_i6|m.5811,lcl|c238490_g5_i3|m.24584,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0006605	protein targeting	biological_process	1E0		lcl|c225618_g2_i6|m.10783,lcl|c241242_g1_i1|m.28345	
GO:0008064	regulation of actin polymerization or depolymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0009150	purine ribonucleotide metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0044275	cellular carbohydrate catabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607	
GO:0009152	purine ribonucleotide biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0044281	small molecule metabolic process	biological_process	1E0		lcl|c210478_g1_i4|m.2192,lcl|c233048_g1_i8|m.18077,lcl|c237215_g1_i1|m.23031,lcl|c219556_g4_i5|m.6447,lcl|c210226_g1_i1|m.2139,lcl|c226769_g3_i1|m.11767,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c220936_g1_i1|m.7247,lcl|c243503_g5_i1|m.31038,lcl|c242894_g3_i1|m.30343,lcl|c224672_g1_i1|m.10055,lcl|c234352_g2_i1|m.19757,lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c188047_g2_i2|m.760,lcl|c241114_g1_i2|m.28195,lcl|c240688_g3_i1|m.27609,lcl|c238111_g1_i1|m.24102,lcl|c218903_g1_i1|m.6054,lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c229561_g1_i12|m.14408,lcl|c217816_g7_i5|m.5372,lcl|c231281_g6_i3|m.16097,lcl|c221482_g1_i3|m.7664,lcl|c229060_g1_i1|m.13927,lcl|c227206_g2_i7|m.12247	
GO:0009156	ribonucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0044282	small molecule catabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c188047_g2_i2|m.760,lcl|c217816_g7_i5|m.5372,lcl|c238111_g1_i1|m.24102	
GO:0018149	peptide cross-linking	biological_process	1E0		lcl|c242193_g2_i1|m.29501,lcl|c221356_g3_i2|m.7588	
GO:0044283	small molecule biosynthetic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c237215_g1_i1|m.23031,lcl|c224672_g1_i1|m.10055,lcl|c219556_g4_i5|m.6447,lcl|c236134_g1_i2|m.21741	
GO:0009161	ribonucleoside monophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0009163	nucleoside biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0009165	nucleotide biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0009167	purine ribonucleoside monophosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0006626	protein targeting to mitochondrion	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0009168	purine ribonucleoside monophosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0018160	peptidyl-pyrromethane cofactor linkage	biological_process	1E0		lcl|c241183_g3_i1|m.28296	
GO:0006627	protein processing involved in protein targeting to mitochondrion	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0006629	lipid metabolic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443,lcl|c188047_g2_i2|m.760,lcl|c209513_g1_i2|m.1987,lcl|c229561_g1_i12|m.14408	
GO:0006631	fatty acid metabolic process	biological_process	1E0		lcl|c188047_g2_i2|m.760	
GO:0006635	fatty acid beta-oxidation	biological_process	1E0		lcl|c188047_g2_i2|m.760	
GO:0009179	purine ribonucleoside diphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607	
GO:0006638	neutral lipid metabolic process	biological_process	1E0		lcl|c229561_g1_i12|m.14408	
GO:0009180	purine ribonucleoside diphosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0006639	acylglycerol metabolic process	biological_process	1E0		lcl|c229561_g1_i12|m.14408	
GO:0019303	D-ribose catabolic process	biological_process	1E0		lcl|c217816_g7_i5|m.5372	
